Date,Time,Temp (°C)  #9761951,Coupler Detached  #9761951,Coupler Attached  #9761951,Host Connected  #9761951,Bad Battery  #9761951,Good Battery  #9761951,End Of File  #9761951
28/04/17,06:15:28,3.538,,,,,,
28/04/17,07:15:28,2.983,,,,,,
28/04/17,08:15:28,2.610,,,,,,
28/04/17,09:15:28,0.687,,,,,,
28/04/17,10:15:28,0.605,,,,,,
28/04/17,11:15:28,0.577,,,,,,
28/04/17,12:15:28,0.577,,,,,,
28/04/17,13:15:28,0.577,,,,,,
28/04/17,14:15:28,0.577,,,,,,
28/04/17,15:15:28,0.550,,,,,,
28/04/17,16:15:28,0.550,,,,,,
28/04/17,17:15:28,0.495,,,,,,
28/04/17,18:15:28,0.384,,,,,,
28/04/17,19:15:28,0.384,,,,,,
28/04/17,20:15:28,0.439,,,,,,
28/04/17,21:15:28,0.384,,,,,,
28/04/17,22:15:28,0.384,,,,,,
28/04/17,23:15:28,0.439,,,,,,
29/04/17,00:15:28,0.439,,,,,,
29/04/17,01:15:28,0.384,,,,,,
29/04/17,02:15:28,0.384,,,,,,
29/04/17,03:15:28,0.439,,,,,,
29/04/17,04:15:28,0.495,,,,,,
29/04/17,05:15:28,0.495,,,,,,
29/04/17,06:15:28,0.495,,,,,,
29/04/17,07:15:28,0.495,,,,,,
29/04/17,08:15:28,0.467,,,,,,
29/04/17,09:15:28,0.439,,,,,,
29/04/17,10:15:28,0.439,,,,,,
29/04/17,11:15:28,0.412,,,,,,
29/04/17,12:15:28,0.495,,,,,,
29/04/17,13:15:28,0.962,,,,,,
29/04/17,14:15:28,7.419,,,,,,
29/04/17,15:15:28,7.569,,,,,,
29/04/17,16:15:28,6.357,,,,,,
29/04/17,17:15:28,6.813,,,,,,
29/04/17,18:15:28,6.077,,,,,,
29/04/17,19:15:28,5.179,,,,,,
29/04/17,20:15:28,4.558,,,,,,
29/04/17,21:15:28,2.930,,,,,,
29/04/17,22:15:28,0.218,,,,,,
29/04/17,23:15:28,-0.255,,,,,,
30/04/17,00:15:28,0.329,,,,,,
30/04/17,01:15:28,0.329,,,,,,
30/04/17,02:15:28,0.301,,,,,,
30/04/17,03:15:28,0.384,,,,,,
30/04/17,04:15:28,0.439,,,,,,
30/04/17,05:15:28,0.495,,,,,,
30/04/17,06:15:28,0.495,,,,,,
30/04/17,07:15:28,0.273,,,,,,
30/04/17,08:15:28,0.218,,,,,,
30/04/17,09:15:28,0.163,,,,,,
30/04/17,10:15:28,0.218,,,,,,
30/04/17,11:15:28,0.273,,,,,,
30/04/17,12:15:28,15.294,,,,,,
30/04/17,13:15:28,18.461,,,,,,
30/04/17,14:15:28,18.343,,,,,,
30/04/17,15:15:28,19.888,,,,,,
30/04/17,16:15:28,20.531,,,,,,
30/04/17,17:15:28,16.939,,,,,,
30/04/17,18:15:28,14.697,,,,,,
30/04/17,19:15:28,11.443,,,,,,
30/04/17,20:15:28,6.661,,,,,,
30/04/17,21:15:28,3.142,,,,,,
30/04/17,22:15:28,1.724,,,,,,
30/04/17,23:15:28,1.371,,,,,,
01/05/17,00:15:28,1.017,,,,,,
01/05/17,01:15:28,1.017,,,,,,
01/05/17,02:15:28,0.907,,,,,,
01/05/17,03:15:28,0.962,,,,,,
01/05/17,04:15:28,0.962,,,,,,
01/05/17,05:15:28,0.632,,,,,,
01/05/17,06:15:28,-0.451,,,,,,
01/05/17,07:15:28,0.439,,,,,,
01/05/17,08:15:28,0.384,,,,,,
01/05/17,09:15:28,0.412,,,,,,
01/05/17,10:15:28,0.495,,,,,,
01/05/17,11:15:28,0.797,,,,,,
01/05/17,12:15:28,13.858,,,,,,
01/05/17,13:15:28,14.290,,,,,,
01/05/17,14:15:28,18.533,,,,,,
01/05/17,15:15:28,21.843,,,,,,
01/05/17,16:15:28,19.603,,,,,,
01/05/17,17:15:28,18.271,,,,,,
01/05/17,18:15:28,15.342,,,,,,
01/05/17,19:15:28,12.727,,,,,,
01/05/17,20:15:28,8.965,,,,,,
01/05/17,21:15:28,4.766,,,,,,
01/05/17,22:15:28,3.617,,,,,,
01/05/17,23:15:28,2.744,,,,,,
02/05/17,00:15:28,2.021,,,,,,
02/05/17,01:15:28,1.371,,,,,,
02/05/17,02:15:28,0.962,,,,,,
02/05/17,03:15:28,0.329,,,,,,
02/05/17,04:15:28,-0.060,,,,,,
02/05/17,05:15:28,0.439,,,,,,
02/05/17,06:15:28,0.467,,,,,,
02/05/17,07:15:28,0.301,,,,,,
02/05/17,08:15:28,0.384,,,,,,
02/05/17,09:15:28,0.467,,,,,,
02/05/17,10:15:28,0.605,,,,,,
02/05/17,11:15:28,0.742,,,,,,
02/05/17,12:15:28,17.843,,,,,,
02/05/17,13:15:28,22.178,,,,,,
02/05/17,14:15:28,21.270,,,,,,
02/05/17,15:15:28,26.329,,,,,,
02/05/17,16:15:28,27.825,,,,,,
02/05/17,17:15:28,28.866,,,,,,
02/05/17,18:15:28,24.629,,,,,,
02/05/17,19:15:28,20.436,,,,,,
02/05/17,20:15:28,12.243,,,,,,
02/05/17,21:15:28,8.668,,,,,,
02/05/17,22:15:28,6.813,,,,,,
02/05/17,23:15:28,5.591,,,,,,
03/05/17,00:15:28,4.558,,,,,,
03/05/17,01:15:28,3.722,,,,,,
03/05/17,02:15:28,2.664,,,,,,
03/05/17,03:15:28,2.074,,,,,,
03/05/17,04:15:28,1.289,,,,,,
03/05/17,05:15:28,1.262,,,,,,
03/05/17,06:15:28,0.550,,,,,,
03/05/17,07:15:28,0.880,,,,,,
03/05/17,08:15:28,0.880,,,,,,
03/05/17,09:15:28,0.962,,,,,,
03/05/17,10:15:28,3.433,,,,,,
03/05/17,11:15:28,4.220,,,,,,
03/05/17,12:15:28,19.246,,,,,,
03/05/17,13:15:28,23.424,,,,,,
03/05/17,14:15:28,26.720,,,,,,
03/05/17,15:15:28,27.653,,,,,,
03/05/17,16:15:28,28.196,,,,,,
03/05/17,17:15:28,26.891,,,,,,
03/05/17,18:15:28,24.436,,,,,,
03/05/17,19:15:28,20.889,,,,,,
03/05/17,20:15:28,16.058,,,,,,
03/05/17,21:15:28,9.410,,,,,,
03/05/17,22:15:28,7.015,,,,,,
03/05/17,23:15:28,6.026,,,,,,
04/05/17,00:15:28,5.231,,,,,,
04/05/17,01:15:28,4.532,,,,,,
04/05/17,02:15:28,4.584,,,,,,
04/05/17,03:15:28,4.194,,,,,,
04/05/17,04:15:28,4.141,,,,,,
04/05/17,05:15:28,4.011,,,,,,
04/05/17,06:15:28,3.564,,,,,,
04/05/17,07:15:28,3.643,,,,,,
04/05/17,08:15:28,3.854,,,,,,
04/05/17,09:15:28,4.246,,,,,,
04/05/17,10:15:28,5.693,,,,,,
04/05/17,11:15:28,8.568,,,,,,
04/05/17,12:15:28,19.770,,,,,,
04/05/17,13:15:28,19.817,,,,,,
04/05/17,14:15:28,20.865,,,,,,
04/05/17,15:15:28,24.968,,,,,,
04/05/17,16:15:28,26.280,,,,,,
04/05/17,17:15:28,25.890,,,,,,
04/05/17,18:15:28,22.968,,,,,,
04/05/17,19:15:28,20.365,,,,,,
04/05/17,20:15:28,14.553,,,,,,
04/05/17,21:15:28,10.394,,,,,,
04/05/17,22:15:28,8.742,,,,,,
04/05/17,23:15:28,7.594,,,,,,
05/05/17,00:15:28,6.914,,,,,,
05/05/17,01:15:28,6.763,,,,,,
05/05/17,02:15:28,6.408,,,,,,
05/05/17,03:15:28,6.153,,,,,,
05/05/17,04:15:28,6.535,,,,,,
05/05/17,05:15:28,5.949,,,,,,
05/05/17,06:15:28,5.154,,,,,,
05/05/17,07:15:28,4.298,,,,,,
05/05/17,08:15:28,4.532,,,,,,
05/05/17,09:15:28,5.102,,,,,,
05/05/17,10:15:28,5.616,,,,,,
05/05/17,11:15:28,7.318,,,,,,
05/05/17,12:15:28,18.533,,,,,,
05/05/17,13:15:28,22.130,,,,,,
05/05/17,14:15:28,24.146,,,,,,
05/05/17,15:15:28,23.833,,,,,,
05/05/17,16:15:28,23.881,,,,,,
05/05/17,17:15:28,23.112,,,,,,
05/05/17,18:15:28,20.436,,,,,,
05/05/17,19:15:28,16.987,,,,,,
05/05/17,20:15:28,11.759,,,,,,
05/05/17,21:15:28,7.469,,,,,,
05/05/17,22:15:28,6.051,,,,,,
05/05/17,23:15:28,5.128,,,,,,
06/05/17,00:15:28,4.584,,,,,,
06/05/17,01:15:28,4.220,,,,,,
06/05/17,02:15:28,3.274,,,,,,
06/05/17,03:15:28,2.423,,,,,,
06/05/17,04:15:28,2.236,,,,,,
06/05/17,05:15:28,2.021,,,,,,
06/05/17,06:15:28,1.832,,,,,,
06/05/17,07:15:28,1.480,,,,,,
06/05/17,08:15:28,1.262,,,,,,
06/05/17,09:15:28,0.989,,,,,,
06/05/17,10:15:28,1.724,,,,,,
06/05/17,11:15:28,3.775,,,,,,
06/05/17,12:15:28,20.722,,,,,,
06/05/17,13:15:28,26.500,,,,,,
06/05/17,14:15:28,30.243,,,,,,
06/05/17,15:15:28,31.357,,,,,,
06/05/17,16:15:28,31.561,,,,,,
06/05/17,17:15:28,29.815,,,,,,
06/05/17,18:15:28,25.720,,,,,,
06/05/17,19:15:28,22.106,,,,,,
06/05/17,20:15:28,17.153,,,,,,
06/05/17,21:15:28,11.540,,,,,,
06/05/17,22:15:28,8.419,,,,,,
06/05/17,23:15:28,6.788,,,,,,
07/05/17,00:15:28,5.308,,,,,,
07/05/17,01:15:28,4.246,,,,,,
07/05/17,02:15:28,3.406,,,,,,
07/05/17,03:15:28,2.744,,,,,,
07/05/17,04:15:28,2.182,,,,,,
07/05/17,05:15:28,1.317,,,,,,
07/05/17,06:15:28,1.017,,,,,,
07/05/17,07:15:28,0.907,,,,,,
07/05/17,08:15:28,1.453,,,,,,
07/05/17,09:15:28,1.615,,,,,,
07/05/17,10:15:28,2.289,,,,,,
07/05/17,11:15:28,5.257,,,,,,
07/05/17,12:15:28,22.465,,,,,,
07/05/17,13:15:28,27.628,,,,,,
07/05/17,14:15:28,31.052,,,,,,
07/05/17,15:15:28,32.639,,,,,,
07/05/17,16:15:28,29.389,,,,,,
07/05/17,17:15:28,30.293,,,,,,
07/05/17,18:15:28,26.818,,,,,,
07/05/17,19:15:28,23.713,,,,,,
07/05/17,20:15:28,17.915,,,,,,
07/05/17,21:15:28,12.098,,,,,,
07/05/17,22:15:28,9.583,,,,,,
07/05/17,23:15:28,8.145,,,,,,
08/05/17,00:15:28,6.636,,,,,,
08/05/17,01:15:28,5.462,,,,,,
08/05/17,02:15:28,4.558,,,,,,
08/05/17,03:15:28,4.037,,,,,,
08/05/17,04:15:28,3.512,,,,,,
08/05/17,05:15:28,3.354,,,,,,
08/05/17,06:15:28,3.142,,,,,,
08/05/17,07:15:28,3.036,,,,,,
08/05/17,08:15:28,3.274,,,,,,
08/05/17,09:15:28,3.512,,,,,,
08/05/17,10:15:28,4.089,,,,,,
08/05/17,11:15:28,7.544,,,,,,
08/05/17,12:15:28,22.657,,,,,,
08/05/17,13:15:28,28.345,,,,,,
08/05/17,14:15:28,32.407,,,,,,
08/05/17,15:15:28,33.966,,,,,,
08/05/17,16:15:28,34.019,,,,,,
08/05/17,17:15:28,32.587,,,,,,
08/05/17,18:15:28,26.867,,,,,,
08/05/17,19:15:28,24.363,,,,,,
08/05/17,20:15:28,19.746,,,,,,
08/05/17,21:15:28,12.896,,,,,,
08/05/17,22:15:28,10.369,,,,,,
08/05/17,23:15:28,8.519,,,,,,
09/05/17,00:15:28,7.142,,,,,,
09/05/17,01:15:28,6.306,,,,,,
09/05/17,02:15:28,5.668,,,,,,
09/05/17,03:15:28,5.282,,,,,,
09/05/17,04:15:28,5.231,,,,,,
09/05/17,05:15:28,5.308,,,,,,
09/05/17,06:15:28,5.693,,,,,,
09/05/17,07:15:28,5.462,,,,,,
09/05/17,08:15:28,5.949,,,,,,
09/05/17,09:15:28,7.795,,,,,,
09/05/17,10:15:28,7.293,,,,,,
09/05/17,11:15:28,10.124,,,,,,
09/05/17,12:15:28,21.008,,,,,,
09/05/17,13:15:28,24.557,,,,,,
09/05/17,14:15:28,28.345,,,,,,
09/05/17,15:15:28,29.565,,,,,,
09/05/17,16:15:28,27.530,,,,,,
09/05/17,17:15:28,27.456,,,,,,
09/05/17,18:15:28,25.210,,,,,,
09/05/17,19:15:28,19.865,,,,,,
09/05/17,20:15:28,15.175,,,,,,
09/05/17,21:15:28,10.394,,,,,,
09/05/17,22:15:28,8.295,,,,,,
09/05/17,23:15:28,7.494,,,,,,
10/05/17,00:15:28,6.458,,,,,,
10/05/17,01:15:28,5.821,,,,,,
10/05/17,02:15:28,4.714,,,,,,
10/05/17,03:15:28,4.220,,,,,,
10/05/17,04:15:28,3.617,,,,,,
10/05/17,05:15:28,3.643,,,,,,
10/05/17,06:15:28,3.617,,,,,,
10/05/17,07:15:28,2.823,,,,,,
10/05/17,08:15:28,3.801,,,,,,
10/05/17,09:15:28,5.770,,,,,,
10/05/17,10:15:28,7.619,,,,,,
10/05/17,11:15:28,14.792,,,,,,
10/05/17,12:15:28,26.940,,,,,,
10/05/17,13:15:28,29.464,,,,,,
10/05/17,14:15:28,33.652,,,,,,
10/05/17,15:15:28,31.026,,,,,,
10/05/17,16:15:28,25.525,,,,,,
10/05/17,17:15:28,27.776,,,,,,
10/05/17,18:15:28,20.746,,,,,,
10/05/17,19:15:28,15.796,,,,,,
10/05/17,20:15:28,12.606,,,,,,
10/05/17,21:15:28,8.643,,,,,,
10/05/17,22:15:28,5.975,,,,,,
10/05/17,23:15:28,4.792,,,,,,
11/05/17,00:15:28,4.350,,,,,,
11/05/17,01:15:28,5.257,,,,,,
11/05/17,02:15:28,5.128,,,,,,
11/05/17,03:15:28,4.089,,,,,,
11/05/17,04:15:28,4.220,,,,,,
11/05/17,05:15:28,3.248,,,,,,
11/05/17,06:15:28,0.962,,,,,,
11/05/17,07:15:28,1.071,,,,,,
11/05/17,08:15:28,2.047,,,,,,
11/05/17,09:15:28,3.036,,,,,,
11/05/17,10:15:28,2.423,,,,,,
11/05/17,11:15:28,5.076,,,,,,
11/05/17,12:15:28,12.292,,,,,,
11/05/17,13:15:28,18.271,,,,,,
11/05/17,14:15:28,15.843,,,,,,
11/05/17,15:15:28,12.243,,,,,,
11/05/17,16:15:28,14.673,,,,,,
11/05/17,17:15:28,10.761,,,,,,
11/05/17,18:15:28,10.590,,,,,,
11/05/17,19:15:28,9.213,,,,,,
11/05/17,20:15:28,6.788,,,,,,
11/05/17,21:15:28,4.011,,,,,,
11/05/17,22:15:28,3.168,,,,,,
11/05/17,23:15:28,2.823,,,,,,
12/05/17,00:15:28,2.236,,,,,,
12/05/17,01:15:28,2.770,,,,,,
12/05/17,02:15:28,2.584,,,,,,
12/05/17,03:15:28,1.643,,,,,,
12/05/17,04:15:28,0.605,,,,,,
12/05/17,05:15:28,0.384,,,,,,
12/05/17,06:15:28,0.770,,,,,,
12/05/17,07:15:28,0.577,,,,,,
12/05/17,08:15:28,1.371,,,,,,
12/05/17,09:15:28,3.485,,,,,,
12/05/17,10:15:28,5.437,,,,,,
12/05/17,11:15:28,10.932,,,,,,
12/05/17,12:15:28,8.593,,,,,,
12/05/17,13:15:28,15.748,,,,,,
12/05/17,14:15:28,11.880,,,,,,
12/05/17,15:15:28,16.820,,,,,,
12/05/17,16:15:28,21.342,,,,,,
12/05/17,17:15:28,23.617,,,,,,
12/05/17,18:15:28,23.136,,,,,,
12/05/17,19:15:28,18.580,,,,,,
12/05/17,20:15:28,12.195,,,,,,
12/05/17,21:15:28,9.114,,,,,,
12/05/17,22:15:28,7.519,,,,,,
12/05/17,23:15:28,5.591,,,,,,
13/05/17,00:15:28,3.564,,,,,,
13/05/17,01:15:28,3.089,,,,,,
13/05/17,02:15:28,2.128,,,,,,
13/05/17,03:15:28,1.289,,,,,,
13/05/17,04:15:28,0.934,,,,,,
13/05/17,05:15:28,0.467,,,,,,
13/05/17,06:15:28,-0.004,,,,,,
13/05/17,07:15:28,-0.088,,,,,,
13/05/17,08:15:28,0.051,,,,,,
13/05/17,09:15:28,0.107,,,,,,
13/05/17,10:15:28,0.439,,,,,,
13/05/17,11:15:28,6.813,,,,,,
13/05/17,12:15:28,18.057,,,,,,
13/05/17,13:15:28,22.369,,,,,,
13/05/17,14:15:28,22.178,,,,,,
13/05/17,15:15:28,16.368,,,,,,
13/05/17,16:15:28,16.558,,,,,,
13/05/17,17:15:28,14.170,,,,,,
13/05/17,18:15:28,18.842,,,,,,
13/05/17,19:15:28,14.960,,,,,,
13/05/17,20:15:28,11.662,,,,,,
13/05/17,21:15:28,7.594,,,,,,
13/05/17,22:15:28,5.128,,,,,,
13/05/17,23:15:28,3.643,,,,,,
14/05/17,00:15:28,2.450,,,,,,
14/05/17,01:15:28,1.859,,,,,,
14/05/17,02:15:28,1.859,,,,,,
14/05/17,03:15:28,0.660,,,,,,
14/05/17,04:15:28,0.024,,,,,,
14/05/17,05:15:28,-0.143,,,,,,
14/05/17,06:15:28,-0.255,,,,,,
14/05/17,07:15:28,-0.535,,,,,,
14/05/17,08:15:28,-0.423,,,,,,
14/05/17,09:15:28,-0.060,,,,,,
14/05/17,10:15:28,0.384,,,,,,
14/05/17,11:15:28,7.670,,,,,,
14/05/17,12:15:28,21.461,,,,,,
14/05/17,13:15:28,25.720,,,,,,
14/05/17,14:15:28,21.772,,,,,,
14/05/17,15:15:28,22.944,,,,,,
14/05/17,16:15:28,33.235,,,,,,
14/05/17,17:15:28,25.744,,,,,,
14/05/17,18:15:28,21.032,,,,,,
14/05/17,19:15:28,19.246,,,,,,
14/05/17,20:15:28,14.721,,,,,,
14/05/17,21:15:28,9.361,,,,,,
14/05/17,22:15:28,7.293,,,,,,
14/05/17,23:15:28,5.565,,,,,,
15/05/17,00:15:28,4.818,,,,,,
15/05/17,01:15:28,3.827,,,,,,
15/05/17,02:15:28,3.485,,,,,,
15/05/17,03:15:28,3.036,,,,,,
15/05/17,04:15:28,2.610,,,,,,
15/05/17,05:15:28,2.101,,,,,,
15/05/17,06:15:28,1.425,,,,,,
15/05/17,07:15:28,1.208,,,,,,
15/05/17,08:15:28,1.480,,,,,,
15/05/17,09:15:28,2.021,,,,,,
15/05/17,10:15:28,3.142,,,,,,
15/05/17,11:15:28,10.443,,,,,,
15/05/17,12:15:28,24.122,,,,,,
15/05/17,13:15:28,30.722,,,,,,
15/05/17,14:15:28,34.545,,,,,,
15/05/17,15:15:28,31.230,,,,,,
15/05/17,16:15:28,33.391,,,,,,
15/05/17,17:15:28,32.613,,,,,,
15/05/17,18:15:28,29.240,,,,,,
15/05/17,19:15:28,24.557,,,,,,
15/05/17,20:15:28,17.011,,,,,,
15/05/17,21:15:28,12.968,,,,,,
15/05/17,22:15:28,10.541,,,,,,
15/05/17,23:15:28,9.064,,,,,,
16/05/17,00:15:28,9.015,,,,,,
16/05/17,01:15:28,7.695,,,,,,
16/05/17,02:15:28,6.661,,,,,,
16/05/17,03:15:28,6.051,,,,,,
16/05/17,04:15:28,5.796,,,,,,
16/05/17,05:15:28,5.024,,,,,,
16/05/17,06:15:28,4.584,,,,,,
16/05/17,07:15:28,4.089,,,,,,
16/05/17,08:15:28,4.532,,,,,,
16/05/17,09:15:28,5.745,,,,,,
16/05/17,10:15:28,6.788,,,,,,
16/05/17,11:15:28,14.170,,,,,,
16/05/17,12:15:28,24.653,,,,,,
16/05/17,13:15:28,28.245,,,,,,
16/05/17,14:15:28,28.072,,,,,,
16/05/17,15:15:28,24.847,,,,,,
16/05/17,16:15:28,31.816,,,,,,
16/05/17,17:15:28,29.590,,,,,,
16/05/17,18:15:28,25.283,,,,,,
16/05/17,19:15:28,24.002,,,,,,
16/05/17,20:15:28,19.603,,,,,,
16/05/17,21:15:28,13.666,,,,,,
16/05/17,22:15:28,10.663,,,,,,
16/05/17,23:15:28,9.262,,,,,,
17/05/17,00:15:28,8.319,,,,,,
17/05/17,01:15:28,7.268,,,,,,
17/05/17,02:15:28,6.611,,,,,,
17/05/17,03:15:28,6.000,,,,,,
17/05/17,04:15:28,5.462,,,,,,
