Date,Time,Temp (°C)  #9695077,Coupler Detached  #9695077,Bad Battery  #9695077,Coupler Attached  #9695077,Host Connected  #9695077,End Of File  #9695077
11/11/17,11:55:01,-0.873,,,,,
11/11/17,12:55:01,-0.507,,,,,
11/11/17,13:55:01,-0.283,,,,,
11/11/17,14:55:01,-0.143,,,,,
11/11/17,15:55:01,-0.088,,,,,
11/11/17,16:55:01,0.024,,,,,
11/11/17,17:55:01,0.024,,,,,
11/11/17,18:55:01,0.024,,,,,
11/11/17,19:55:01,0.024,,,,,
11/11/17,20:55:01,-0.004,,,,,
11/11/17,21:55:01,-0.088,,,,,
11/11/17,22:55:01,-0.199,,,,,
11/11/17,23:55:01,-0.283,,,,,
12/11/17,00:55:01,-0.311,,,,,
12/11/17,01:55:01,-0.395,,,,,
12/11/17,02:55:01,-0.535,,,,,
12/11/17,03:55:01,-0.648,,,,,
12/11/17,04:55:01,-0.732,,,,,
12/11/17,05:55:01,-0.789,,,,,
12/11/17,06:55:01,-0.902,,,,,
12/11/17,07:55:01,-0.930,,,,,
12/11/17,08:55:01,-0.873,,,,,
12/11/17,09:55:01,-0.732,,,,,
12/11/17,10:55:01,-0.648,,,,,
12/11/17,11:55:01,-0.620,,,,,
12/11/17,12:55:01,-0.535,,,,,
12/11/17,13:55:01,-0.395,,,,,
12/11/17,14:55:01,-0.255,,,,,
12/11/17,15:55:01,-0.143,,,,,
12/11/17,16:55:01,0.079,,,,,
12/11/17,17:55:01,-0.004,,,,,
12/11/17,18:55:01,0.024,,,,,
12/11/17,19:55:01,-0.004,,,,,
12/11/17,20:55:01,-0.088,,,,,
12/11/17,21:55:01,-0.255,,,,,
12/11/17,22:55:01,-0.423,,,,,
12/11/17,23:55:01,-0.563,,,,,
13/11/17,00:55:01,-0.704,,,,,
13/11/17,01:55:01,-0.817,,,,,
13/11/17,02:55:01,-0.958,,,,,
13/11/17,03:55:01,-1.043,,,,,
13/11/17,04:55:01,-1.185,,,,,
13/11/17,05:55:01,-1.270,,,,,
13/11/17,06:55:01,-1.128,,,,,
13/11/17,07:55:01,-1.185,,,,,
13/11/17,08:55:01,-1.213,,,,,
13/11/17,09:55:01,-1.100,,,,,
13/11/17,10:55:01,-0.958,,,,,
13/11/17,11:55:01,-0.930,,,,,
13/11/17,12:55:01,-0.873,,,,,
13/11/17,13:55:01,-0.676,,,,,
13/11/17,14:55:01,-0.451,,,,,
13/11/17,15:55:01,-0.283,,,,,
13/11/17,16:55:01,-0.088,,,,,
13/11/17,17:55:01,-0.116,,,,,
13/11/17,18:55:01,-0.255,,,,,
13/11/17,19:55:01,-0.507,,,,,
13/11/17,20:55:01,-0.789,,,,,
13/11/17,21:55:01,-1.043,,,,,
13/11/17,22:55:01,-1.213,,,,,
13/11/17,23:55:01,-1.270,,,,,
14/11/17,00:55:01,-1.270,,,,,
14/11/17,01:55:01,-1.299,,,,,
14/11/17,02:55:01,-1.242,,,,,
14/11/17,03:55:01,-1.157,,,,,
14/11/17,04:55:01,-1.100,,,,,
14/11/17,05:55:01,-1.015,,,,,
14/11/17,06:55:01,-0.986,,,,,
14/11/17,07:55:01,-0.930,,,,,
14/11/17,08:55:01,-0.930,,,,,
14/11/17,09:55:01,-0.732,,,,,
14/11/17,10:55:01,-0.507,,,,,
14/11/17,11:55:01,-0.451,,,,,
14/11/17,12:55:01,-0.451,,,,,
14/11/17,13:55:01,-0.339,,,,,
14/11/17,14:55:01,-0.199,,,,,
14/11/17,15:55:01,-0.116,,,,,
14/11/17,16:55:01,0.079,,,,,
14/11/17,17:55:01,-0.004,,,,,
14/11/17,18:55:01,-0.032,,,,,
14/11/17,19:55:01,-0.060,,,,,
14/11/17,20:55:01,-0.116,,,,,
14/11/17,21:55:01,-0.171,,,,,
14/11/17,22:55:01,-0.227,,,,,
14/11/17,23:55:01,-0.283,,,,,
15/11/17,00:55:01,-0.367,,,,,
15/11/17,01:55:01,-0.423,,,,,
15/11/17,02:55:01,-0.479,,,,,
15/11/17,03:55:01,-0.620,,,,,
15/11/17,04:55:01,-0.732,,,,,
15/11/17,05:55:01,-0.789,,,,,
15/11/17,06:55:01,-0.873,,,,,
15/11/17,07:55:01,-0.789,,,,,
15/11/17,08:55:01,-0.732,,,,,
15/11/17,09:55:01,-0.591,,,,,
15/11/17,10:55:01,-0.451,,,,,
15/11/17,11:55:01,-0.395,,,,,
15/11/17,12:55:01,-0.395,,,,,
15/11/17,13:55:01,-0.339,,,,,
15/11/17,14:55:01,-0.255,,,,,
15/11/17,15:55:01,-0.143,,,,,
15/11/17,16:55:01,0.079,,,,,
15/11/17,17:55:01,-0.004,,,,,
15/11/17,18:55:01,-0.032,,,,,
15/11/17,19:55:01,-0.116,,,,,
15/11/17,20:55:01,-0.199,,,,,
15/11/17,21:55:01,-0.227,,,,,
15/11/17,22:55:01,-0.255,,,,,
15/11/17,23:55:01,-0.255,,,,,
16/11/17,00:55:01,-0.283,,,,,
16/11/17,01:55:01,-0.311,,,,,
16/11/17,02:55:01,-0.339,,,,,
16/11/17,03:55:01,-0.367,,,,,
16/11/17,04:55:01,-0.395,,,,,
16/11/17,05:55:01,-0.423,,,,,
16/11/17,06:55:01,-0.479,,,,,
16/11/17,07:55:01,-0.563,,,,,
16/11/17,08:55:01,-0.563,,,,,
16/11/17,09:55:01,-0.479,,,,,
16/11/17,10:55:01,-0.423,,,,,
16/11/17,11:55:01,-0.283,,,,,
16/11/17,12:55:01,-0.339,,,,,
16/11/17,13:55:01,-0.283,,,,,
16/11/17,14:55:01,-0.171,,,,,
16/11/17,15:55:01,-0.088,,,,,
16/11/17,16:55:01,0.107,,,,,
16/11/17,17:55:01,-0.004,,,,,
16/11/17,18:55:01,-0.032,,,,,
16/11/17,19:55:01,-0.088,,,,,
16/11/17,20:55:01,-0.143,,,,,
16/11/17,21:55:01,-0.227,,,,,
16/11/17,22:55:01,-0.283,,,,,
16/11/17,23:55:01,-0.339,,,,,
17/11/17,00:55:01,-0.367,,,,,
17/11/17,01:55:01,-0.395,,,,,
17/11/17,02:55:01,-0.423,,,,,
17/11/17,03:55:01,-0.507,,,,,
17/11/17,04:55:01,-0.535,,,,,
17/11/17,05:55:01,-0.591,,,,,
17/11/17,06:55:01,-0.620,,,,,
17/11/17,07:55:01,-0.620,,,,,
17/11/17,08:55:01,-0.648,,,,,
17/11/17,09:55:01,-0.535,,,,,
17/11/17,10:55:01,-0.451,,,,,
17/11/17,11:55:01,-0.395,,,,,
17/11/17,12:55:01,-0.395,,,,,
17/11/17,13:55:01,-0.311,,,,,
17/11/17,14:55:01,-0.199,,,,,
17/11/17,15:55:01,-0.088,,,,,
17/11/17,16:55:01,0.107,,,,,
17/11/17,17:55:01,-0.004,,,,,
17/11/17,18:55:01,-0.060,,,,,
17/11/17,19:55:01,-0.116,,,,,
17/11/17,20:55:01,-0.116,,,,,
17/11/17,21:55:01,-0.143,,,,,
17/11/17,22:55:01,-0.199,,,,,
17/11/17,23:55:01,-0.255,,,,,
18/11/17,00:55:01,-0.255,,,,,
18/11/17,01:55:01,-0.283,,,,,
18/11/17,02:55:01,-0.283,,,,,
18/11/17,03:55:01,-0.311,,,,,
18/11/17,04:55:01,-0.339,,,,,
18/11/17,05:55:01,-0.395,,,,,
18/11/17,06:55:01,-0.395,,,,,
18/11/17,07:55:01,-0.423,,,,,
18/11/17,08:55:01,-0.451,,,,,
18/11/17,09:55:01,-0.395,,,,,
18/11/17,10:55:01,-0.311,,,,,
18/11/17,11:55:01,-0.283,,,,,
18/11/17,12:55:01,-0.283,,,,,
18/11/17,13:55:01,-0.227,,,,,
18/11/17,14:55:01,-0.116,,,,,
18/11/17,15:55:01,-0.032,,,,,
18/11/17,16:55:01,0.107,,,,,
18/11/17,17:55:01,-0.004,,,,,
18/11/17,18:55:01,-0.060,,,,,
18/11/17,19:55:01,-0.143,,,,,
18/11/17,20:55:01,-0.199,,,,,
18/11/17,21:55:01,-0.227,,,,,
18/11/17,22:55:01,-0.255,,,,,
18/11/17,23:55:01,-0.283,,,,,
19/11/17,00:55:01,-0.339,,,,,
19/11/17,01:55:01,-0.367,,,,,
19/11/17,02:55:01,-0.395,,,,,
19/11/17,03:55:01,-0.395,,,,,
19/11/17,04:55:01,-0.451,,,,,
19/11/17,05:55:01,-0.479,,,,,
19/11/17,06:55:01,-0.451,,,,,
19/11/17,07:55:01,-0.479,,,,,
19/11/17,08:55:01,-0.479,,,,,
19/11/17,09:55:01,-0.423,,,,,
19/11/17,10:55:01,-0.339,,,,,
19/11/17,11:55:01,-0.283,,,,,
19/11/17,12:55:01,-0.339,,,,,
19/11/17,13:55:01,-0.227,,,,,
19/11/17,14:55:01,-0.143,,,,,
19/11/17,15:55:01,-0.060,,,,,
19/11/17,16:55:01,0.079,,,,,
19/11/17,17:55:01,-0.032,,,,,
19/11/17,18:55:01,-0.088,,,,,
19/11/17,19:55:01,-0.171,,,,,
19/11/17,20:55:01,-0.255,,,,,
19/11/17,21:55:01,-0.311,,,,,
19/11/17,22:55:01,-0.395,,,,,
19/11/17,23:55:01,-0.479,,,,,
20/11/17,00:55:01,-0.535,,,,,
20/11/17,01:55:01,-0.535,,,,,
20/11/17,02:55:01,-0.563,,,,,
20/11/17,03:55:01,-0.620,,,,,
20/11/17,04:55:01,-0.676,,,,,
20/11/17,05:55:01,-0.732,,,,,
20/11/17,06:55:01,-0.760,,,,,
20/11/17,07:55:01,-0.817,,,,,
20/11/17,08:55:01,-0.817,,,,,
20/11/17,09:55:01,-0.732,,,,,
20/11/17,10:55:01,-0.620,,,,,
20/11/17,11:55:01,-0.563,,,,,
20/11/17,12:55:01,-0.591,,,,,
20/11/17,13:55:01,-0.479,,,,,
20/11/17,14:55:01,-0.339,,,,,
20/11/17,15:55:01,-0.199,,,,,
20/11/17,16:55:01,0.051,,,,,
20/11/17,17:55:01,-0.116,,,,,
20/11/17,18:55:01,-0.199,,,,,
20/11/17,19:55:01,-0.311,,,,,
20/11/17,20:55:01,-0.423,,,,,
20/11/17,21:55:01,-0.423,,,,,
20/11/17,22:55:01,-0.507,,,,,
20/11/17,23:55:01,-0.507,,,,,
21/11/17,00:55:01,-0.563,,,,,
21/11/17,01:55:01,-0.620,,,,,
21/11/17,02:55:01,-0.676,,,,,
21/11/17,03:55:01,-0.732,,,,,
21/11/17,04:55:01,-0.732,,,,,
21/11/17,05:55:01,-0.760,,,,,
21/11/17,06:55:01,-0.845,,,,,
21/11/17,07:55:01,-0.845,,,,,
21/11/17,08:55:01,-0.930,,,,,
21/11/17,09:55:01,-0.817,,,,,
21/11/17,10:55:01,-0.704,,,,,
21/11/17,11:55:01,-0.648,,,,,
21/11/17,12:55:01,-0.676,,,,,
21/11/17,13:55:01,-0.648,,,,,
21/11/17,14:55:01,-0.507,,,,,
21/11/17,15:55:01,-0.311,,,,,
21/11/17,16:55:01,-0.032,,,,,
21/11/17,17:55:01,-0.199,,,,,
21/11/17,18:55:01,-0.283,,,,,
21/11/17,19:55:01,-0.339,,,,,
21/11/17,20:55:01,-0.451,,,,,
21/11/17,21:55:01,-0.507,,,,,
21/11/17,22:55:01,-0.591,,,,,
21/11/17,23:55:01,-0.648,,,,,
22/11/17,00:55:01,-0.676,,,,,
22/11/17,01:55:01,-0.789,,,,,
22/11/17,02:55:01,-0.845,,,,,
22/11/17,03:55:01,-0.902,,,,,
22/11/17,04:55:01,-0.930,,,,,
22/11/17,05:55:01,-0.930,,,,,
22/11/17,06:55:01,-0.958,,,,,
22/11/17,07:55:01,-0.986,,,,,
22/11/17,08:55:01,-1.043,,,,,
22/11/17,09:55:01,-0.958,,,,,
22/11/17,10:55:01,-0.395,,,,,
22/11/17,11:55:01,-0.563,,,,,
22/11/17,12:55:01,-0.676,,,,,
22/11/17,13:55:01,-0.591,,,,,
22/11/17,14:55:01,-0.423,,,,,
22/11/17,15:55:01,-0.255,,,,,
22/11/17,16:55:01,-0.060,,,,,
22/11/17,17:55:01,-0.227,,,,,
22/11/17,18:55:01,-0.311,,,,,
22/11/17,19:55:01,-0.451,,,,,
22/11/17,20:55:01,-0.535,,,,,
22/11/17,21:55:01,-0.648,,,,,
22/11/17,22:55:01,-0.760,,,,,
22/11/17,23:55:01,-0.873,,,,,
23/11/17,00:55:01,-1.015,,,,,
23/11/17,01:55:01,-1.100,,,,,
23/11/17,02:55:01,-0.986,,,,,
23/11/17,03:55:01,-0.930,,,,,
23/11/17,04:55:01,-0.986,,,,,
23/11/17,05:55:01,-0.958,,,,,
23/11/17,06:55:01,-1.015,,,,,
23/11/17,07:55:01,-1.015,,,,,
23/11/17,08:55:01,-0.986,,,,,
23/11/17,09:55:01,-0.760,,,,,
23/11/17,10:55:01,-0.143,,,,,
23/11/17,11:55:01,0.301,,,,,
23/11/17,12:55:01,0.051,,,,,
23/11/17,13:55:01,0.079,,,,,
23/11/17,14:55:01,0.135,,,,,
23/11/17,15:55:01,0.190,,,,,
23/11/17,16:55:01,0.218,,,,,
23/11/17,17:55:01,0.079,,,,,
23/11/17,18:55:01,-0.004,,,,,
23/11/17,19:55:01,-0.004,,,,,
23/11/17,20:55:01,-0.004,,,,,
23/11/17,21:55:01,-0.060,,,,,
23/11/17,22:55:01,-0.088,,,,,
23/11/17,23:55:01,-0.116,,,,,
24/11/17,00:55:01,-0.116,,,,,
24/11/17,01:55:01,-0.171,,,,,
24/11/17,02:55:01,-0.116,,,,,
24/11/17,03:55:01,-0.116,,,,,
24/11/17,04:55:01,-0.255,,,,,
24/11/17,05:55:01,-0.143,,,,,
24/11/17,06:55:01,-0.116,,,,,
24/11/17,07:55:01,-0.004,,,,,
24/11/17,08:55:01,0.024,,,,,
24/11/17,09:55:01,0.051,,,,,
24/11/17,10:55:01,-0.032,,,,,
24/11/17,11:55:01,-0.060,,,,,
24/11/17,12:55:01,-0.060,,,,,
24/11/17,13:55:01,0.024,,,,,
24/11/17,14:55:01,0.079,,,,,
24/11/17,15:55:01,0.190,,,,,
24/11/17,16:55:01,0.135,,,,,
24/11/17,17:55:01,0.024,,,,,
24/11/17,18:55:01,-0.004,,,,,
24/11/17,19:55:01,-0.004,,,,,
24/11/17,20:55:01,-0.004,,,,,
24/11/17,21:55:01,-0.032,,,,,
24/11/17,22:55:01,-0.004,,,,,
24/11/17,23:55:01,-0.032,,,,,
25/11/17,00:55:01,-0.004,,,,,
25/11/17,01:55:01,-0.004,,,,,
25/11/17,02:55:01,0.024,,,,,
25/11/17,03:55:01,0.024,,,,,
25/11/17,04:55:01,-0.032,,,,,
25/11/17,05:55:01,-0.060,,,,,
25/11/17,06:55:01,-0.088,,,,,
25/11/17,07:55:01,-0.060,,,,,
25/11/17,08:55:01,-0.032,,,,,
25/11/17,09:55:01,0.051,,,,,
25/11/17,10:55:01,0.107,,,,,
25/11/17,11:55:01,0.218,,,,,
25/11/17,12:55:01,0.797,,,,,
25/11/17,13:55:01,1.289,,,,,
25/11/17,14:55:01,1.643,,,,,
25/11/17,15:55:01,1.670,,,,,
25/11/17,16:55:01,1.670,,,,,
25/11/17,17:55:01,1.208,,,,,
25/11/17,18:55:01,0.852,,,,,
25/11/17,19:55:01,0.439,,,,,
25/11/17,20:55:01,0.329,,,,,
25/11/17,21:55:01,0.384,,,,,
25/11/17,22:55:01,0.797,,,,,
25/11/17,23:55:01,0.577,,,,,
26/11/17,00:55:01,1.262,,,,,
26/11/17,01:55:01,1.425,,,,,
26/11/17,02:55:01,1.751,,,,,
26/11/17,03:55:01,1.832,,,,,
26/11/17,04:55:01,1.751,,,,,
26/11/17,05:55:01,1.859,,,,,
26/11/17,06:55:01,1.805,,,,,
26/11/17,07:55:01,1.615,,,,,
26/11/17,08:55:01,1.235,,,,,
26/11/17,09:55:01,1.289,,,,,
26/11/17,10:55:01,1.805,,,,,
26/11/17,11:55:01,1.317,,,,,
26/11/17,12:55:01,1.235,,,,,
26/11/17,13:55:01,1.453,,,,,
26/11/17,14:55:01,2.664,,,,,
26/11/17,15:55:01,2.423,,,,,
26/11/17,16:55:01,3.274,,,,,
26/11/17,17:55:01,2.021,,,,,
26/11/17,18:55:01,1.099,,,,,
26/11/17,19:55:01,0.797,,,,,
26/11/17,20:55:01,0.632,,,,,
26/11/17,21:55:01,0.522,,,,,
26/11/17,22:55:01,0.356,,,,,
26/11/17,23:55:01,0.246,,,,,
27/11/17,00:55:01,0.218,,,,,
27/11/17,01:55:01,0.163,,,,,
27/11/17,02:55:01,0.163,,,,,
27/11/17,03:55:01,0.163,,,,,
27/11/17,04:55:01,0.190,,,,,
27/11/17,05:55:01,0.163,,,,,
27/11/17,06:55:01,0.135,,,,,
27/11/17,07:55:01,0.163,,,,,
27/11/17,08:55:01,0.107,,,,,
27/11/17,09:55:01,0.135,,,,,
27/11/17,10:55:01,0.190,,,,,
27/11/17,11:55:01,0.218,,,,,
27/11/17,12:55:01,0.467,,,,,
27/11/17,13:55:01,2.530,,,,,
27/11/17,14:55:01,4.869,,,,,
27/11/17,15:55:01,5.847,,,,,
27/11/17,16:55:01,6.128,,,,,
27/11/17,17:55:01,5.076,,,,,
27/11/17,18:55:01,3.617,,,,,
27/11/17,19:55:01,2.744,,,,,
27/11/17,20:55:01,2.584,,,,,
27/11/17,21:55:01,2.155,,,,,
27/11/17,22:55:01,1.859,,,,,
27/11/17,23:55:01,1.913,,,,,
28/11/17,00:55:01,1.697,,,,,
28/11/17,01:55:01,1.344,,,,,
28/11/17,02:55:01,1.289,,,,,
28/11/17,03:55:01,1.344,,,,,
28/11/17,04:55:01,1.643,,,,,
28/11/17,05:55:01,2.128,,,,,
28/11/17,06:55:01,2.316,,,,,
28/11/17,07:55:01,2.477,,,,,
28/11/17,08:55:01,2.610,,,,,
28/11/17,09:55:01,2.877,,,,,
28/11/17,10:55:01,3.142,,,,,
28/11/17,11:55:01,3.327,,,,,
28/11/17,12:55:01,3.670,,,,,
28/11/17,13:55:01,3.932,,,,,
28/11/17,14:55:01,3.985,,,,,
28/11/17,15:55:01,3.906,,,,,
28/11/17,16:55:01,3.854,,,,,
28/11/17,17:55:01,3.617,,,,,
28/11/17,18:55:01,3.538,,,,,
28/11/17,19:55:01,3.354,,,,,
28/11/17,20:55:01,3.009,,,,,
28/11/17,21:55:01,2.744,,,,,
28/11/17,22:55:01,2.610,,,,,
28/11/17,23:55:01,2.557,,,,,
29/11/17,00:55:01,3.512,,,,,
29/11/17,01:55:01,3.801,,,,,
29/11/17,02:55:01,3.142,,,,,
29/11/17,03:55:01,2.584,,,,,
29/11/17,04:55:01,3.248,,,,,
29/11/17,05:55:01,1.643,,,,,
29/11/17,06:55:01,2.850,,,,,
29/11/17,07:55:01,3.485,,,,,
29/11/17,08:55:01,0.384,,,,,
29/11/17,09:55:01,0.301,,,,,
29/11/17,10:55:01,0.384,,,,,
29/11/17,11:55:01,1.670,,,,,
29/11/17,12:55:01,3.142,,,,,
29/11/17,13:55:01,3.958,,,,,
29/11/17,14:55:01,4.324,,,,,
29/11/17,15:55:01,4.480,,,,,
29/11/17,16:55:01,4.272,,,,,
29/11/17,17:55:01,0.715,,,,,
29/11/17,18:55:01,1.208,,,,,
29/11/17,19:55:01,2.877,,,,,
29/11/17,20:55:01,3.063,,,,,
29/11/17,21:55:01,2.637,,,,,
29/11/17,22:55:01,1.180,,,,,
29/11/17,23:55:01,0.715,,,,,
30/11/17,00:55:01,0.577,,,,,
30/11/17,01:55:01,0.495,,,,,
30/11/17,02:55:01,0.384,,,,,
30/11/17,03:55:01,0.301,,,,,
30/11/17,04:55:01,0.190,,,,,
30/11/17,05:55:01,0.051,,,,,
30/11/17,06:55:01,-0.060,,,,,
30/11/17,07:55:01,-0.311,,,,,
30/11/17,08:55:01,-0.563,,,,,
30/11/17,09:55:01,-0.648,,,,,
30/11/17,10:55:01,-0.676,,,,,
30/11/17,11:55:01,-0.648,,,,,
30/11/17,12:55:01,-0.116,,,,,
30/11/17,13:55:01,0.024,,,,,
30/11/17,14:55:01,0.051,,,,,
30/11/17,15:55:01,0.051,,,,,
30/11/17,16:55:01,0.079,,,,,
30/11/17,17:55:01,0.079,,,,,
30/11/17,18:55:01,0.079,,,,,
30/11/17,19:55:01,0.079,,,,,
30/11/17,20:55:01,-0.004,,,,,
30/11/17,21:55:01,-0.704,,,,,
30/11/17,22:55:01,-1.071,,,,,
30/11/17,23:55:01,-1.498,,,,,
01/12/17,00:55:01,-1.871,,,,,
01/12/17,01:55:01,-2.189,,,,,
01/12/17,02:55:01,-2.450,,,,,
01/12/17,03:55:01,-2.888,,,,,
01/12/17,04:55:01,-3.153,,,,,
01/12/17,05:55:01,-3.449,,,,,
01/12/17,06:55:01,-3.449,,,,,
01/12/17,07:55:01,-3.330,,,,,
01/12/17,08:55:01,-3.360,,,,,
01/12/17,09:55:01,-3.419,,,,,
01/12/17,10:55:01,-3.330,,,,,
01/12/17,11:55:01,-3.006,,,,,
01/12/17,12:55:01,-2.742,,,,,
01/12/17,13:55:01,-2.537,,,,,
01/12/17,14:55:01,-2.247,,,,,
01/12/17,15:55:01,-1.842,,,,,
01/12/17,16:55:01,-1.498,,,,,
01/12/17,17:55:01,-1.986,,,,,
01/12/17,18:55:01,-2.479,,,,,
01/12/17,19:55:01,-3.006,,,,,
01/12/17,20:55:01,-3.271,,,,,
01/12/17,21:55:01,-3.242,,,,,
01/12/17,22:55:01,-2.421,,,,,
01/12/17,23:55:01,-2.131,,,,,
02/12/17,00:55:01,-2.566,,,,,
02/12/17,01:55:01,-2.566,,,,,
02/12/17,02:55:01,-3.419,,,,,
02/12/17,03:55:01,-4.167,,,,,
02/12/17,04:55:01,-4.743,,,,,
02/12/17,05:55:01,-5.141,,,,,
02/12/17,06:55:01,-5.357,,,,,
02/12/17,07:55:01,-5.511,,,,,
02/12/17,08:55:01,-5.667,,,,,
02/12/17,09:55:01,-5.574,,,,,
02/12/17,10:55:01,-5.449,,,,,
02/12/17,11:55:01,-5.079,,,,,
02/12/17,12:55:01,-4.804,,,,,
02/12/17,13:55:01,-4.469,,,,,
02/12/17,14:55:01,-4.106,,,,,
02/12/17,15:55:01,-3.390,,,,,
02/12/17,16:55:01,-2.683,,,,,
02/12/17,17:55:01,-3.271,,,,,
02/12/17,18:55:01,-3.747,,,,,
02/12/17,19:55:01,-4.378,,,,,
02/12/17,20:55:01,-4.773,,,,,
02/12/17,21:55:01,-5.141,,,,,
02/12/17,22:55:01,-5.295,,,,,
02/12/17,23:55:01,-5.480,,,,,
03/12/17,00:55:01,-5.636,,,,,
03/12/17,01:55:01,-5.885,,,,,
03/12/17,02:55:01,-6.199,,,,,
03/12/17,03:55:01,-6.547,,,,,
03/12/17,04:55:01,-6.770,,,,,
03/12/17,05:55:01,-7.058,,,,,
03/12/17,06:55:01,-7.413,,,,,
03/12/17,07:55:01,-7.543,,,,,
03/12/17,08:55:01,-7.640,,,,,
03/12/17,09:55:01,-7.381,,,,,
03/12/17,10:55:01,-6.962,,,,,
03/12/17,11:55:01,-6.420,,,,,
03/12/17,12:55:01,-6.042,,,,,
03/12/17,13:55:01,-5.605,,,,,
03/12/17,14:55:01,-4.987,,,,,
03/12/17,15:55:01,-4.106,,,,,
03/12/17,16:55:01,-3.271,,,,,
03/12/17,17:55:01,-3.807,,,,,
03/12/17,18:55:01,-4.257,,,,,
03/12/17,19:55:01,-4.773,,,,,
03/12/17,20:55:01,-5.110,,,,,
03/12/17,21:55:01,-5.357,,,,,
03/12/17,22:55:01,-5.480,,,,,
03/12/17,23:55:01,-5.511,,,,,
04/12/17,00:55:01,-5.542,,,,,
04/12/17,01:55:01,-5.698,,,,,
04/12/17,02:55:01,-5.760,,,,,
04/12/17,03:55:01,-5.791,,,,,
04/12/17,04:55:01,-5.791,,,,,
04/12/17,05:55:01,-5.823,,,,,
04/12/17,06:55:01,-5.791,,,,,
04/12/17,07:55:01,-5.698,,,,,
04/12/17,08:55:01,-5.698,,,,,
04/12/17,09:55:01,-5.480,,,,,
04/12/17,10:55:01,-5.018,,,,,
04/12/17,11:55:01,-4.682,,,,,
04/12/17,12:55:01,-4.499,,,,,
04/12/17,13:55:01,-4.287,,,,,
04/12/17,14:55:01,-3.926,,,,,
04/12/17,15:55:01,-3.242,,,,,
04/12/17,16:55:01,-2.596,,,,,
04/12/17,17:55:01,-2.976,,,,,
04/12/17,18:55:01,-3.271,,,,,
04/12/17,19:55:01,-3.538,,,,,
04/12/17,20:55:01,-3.598,,,,,
04/12/17,21:55:01,-3.777,,,,,
04/12/17,22:55:01,-3.836,,,,,
04/12/17,23:55:01,-3.986,,,,,
05/12/17,00:55:01,-4.106,,,,,
05/12/17,01:55:01,-4.167,,,,,
05/12/17,02:55:01,-4.227,,,,,
05/12/17,03:55:01,-4.287,,,,,
05/12/17,04:55:01,-4.378,,,,,
05/12/17,05:55:01,-4.439,,,,,
05/12/17,06:55:01,-4.560,,,,,
05/12/17,07:55:01,-4.651,,,,,
05/12/17,08:55:01,-4.530,,,,,
05/12/17,09:55:01,-4.469,,,,,
05/12/17,10:55:01,-4.197,,,,,
05/12/17,11:55:01,-4.046,,,,,
05/12/17,12:55:01,-4.016,,,,,
05/12/17,13:55:01,-3.807,,,,,
05/12/17,14:55:01,-3.538,,,,,
05/12/17,15:55:01,-2.947,,,,,
05/12/17,16:55:01,-2.392,,,,,
05/12/17,17:55:01,-2.712,,,,,
05/12/17,18:55:01,-3.035,,,,,
05/12/17,19:55:01,-3.271,,,,,
05/12/17,20:55:01,-3.419,,,,,
05/12/17,21:55:01,-3.657,,,,,
05/12/17,22:55:01,-3.777,,,,,
05/12/17,23:55:01,-3.896,,,,,
06/12/17,00:55:01,-3.956,,,,,
06/12/17,01:55:01,-4.106,,,,,
06/12/17,02:55:01,-4.197,,,,,
06/12/17,03:55:01,-4.348,,,,,
06/12/17,04:55:01,-4.408,,,,,
06/12/17,05:55:01,-4.499,,,,,
06/12/17,06:55:01,-4.530,,,,,
06/12/17,07:55:01,-4.530,,,,,
06/12/17,08:55:01,-4.560,,,,,
06/12/17,09:55:01,-4.621,,,,,
06/12/17,10:55:01,-4.287,,,,,
06/12/17,11:55:01,-4.076,,,,,
06/12/17,12:55:01,-4.106,,,,,
06/12/17,13:55:01,-3.956,,,,,
06/12/17,14:55:01,-3.687,,,,,
06/12/17,15:55:01,-3.124,,,,,
06/12/17,16:55:01,-2.450,,,,,
06/12/17,17:55:01,-2.654,,,,,
06/12/17,18:55:01,-2.947,,,,,
06/12/17,19:55:01,-3.212,,,,,
06/12/17,20:55:01,-3.390,,,,,
06/12/17,21:55:01,-3.598,,,,,
06/12/17,22:55:01,-3.866,,,,,
06/12/17,23:55:01,-4.016,,,,,
07/12/17,00:55:01,-4.167,,,,,
07/12/17,01:55:01,-4.408,,,,,
07/12/17,02:55:01,-4.560,,,,,
07/12/17,03:55:01,-4.469,,,,,
07/12/17,04:55:01,-4.651,,,,,
07/12/17,05:55:01,-4.712,,,,,
07/12/17,06:55:01,-4.865,,,,,
07/12/17,07:55:01,-4.957,,,,,
07/12/17,08:55:01,-4.957,,,,,
07/12/17,09:55:01,-4.834,,,,,
07/12/17,10:55:01,-4.499,,,,,
07/12/17,11:55:01,-4.076,,,,,
07/12/17,12:55:01,-3.956,,,,,
07/12/17,13:55:01,-3.866,,,,,
07/12/17,14:55:01,-3.568,,,,,
07/12/17,15:55:01,-3.035,,,,,
07/12/17,16:55:01,-2.392,,,,,
07/12/17,17:55:01,-2.566,,,,,
07/12/17,18:55:01,-2.683,,,,,
07/12/17,19:55:01,-2.976,,,,,
07/12/17,20:55:01,-3.271,,,,,
07/12/17,21:55:01,-3.360,,,,,
07/12/17,22:55:01,-3.449,,,,,
07/12/17,23:55:01,-3.508,,,,,
08/12/17,00:55:01,-3.508,,,,,
08/12/17,01:55:01,-3.568,,,,,
