IdVisita,codeSowing,Berberis_vivos,Berberis_muertos,Juniperus_vivos,Juniperus_muertos,Humedad,observaciones
2018_3,R210,0,3,0,0,4,NA
2018_3,G21,1,0,1,0,1,NA
2018_3,G22,0,0,0,0,1,NA
2018_3,G23,2,0,0,0,2,NA
2018_3,G24,0,0,0,0,2,NA
2018_3,G25,0,0,0,0,0,NA
2018_3,G26,4,3,0,0,3,NA
2018_3,G27,4,2,0,0,4,NA
2018_3,G28,0,1,0,0,3,NA
2018_3,G29,0,4,0,0,5,NA
2018_3,G210,0,3,0,0,1,NA
2018_4,E21,2,1,2,0,4,NA
2018_4,E22,7,6,0,0,4,NA
2018_4,E23,5,1,0,0,6,NA
2018_4,E24,4,6,1,0,4,NA
2018_4,E25,0,7,0,0,4,Se arreglo la jaula
2018_4,E26,4,12,0,0,8,NA
2018_4,E27,0,0,0,0,3,Se arreglo la jaula
2018_4,E28,10,3,0,0,4,NA
2018_4,E29,4,1,0,0,4,NA
2018_4,E210,4,1,0,0,6,NA
2018_3,P21,0,0,0,0,1,NA
2018_3,P22,0,2,0,0,2,Se arreglo la jaula
2018_3,P23,0,0,0,0,2,Se arreglo la jaula
2018_3,P24,0,1,0,0,3,Se arreglo la jaula
2018_3,P25,0,0,0,0,0,Se arreglo la jaula
2018_3,P26,0,0,0,0,2,Se arreglo la jaula
2018_3,P27,0,0,0,0,3,Se arreglo la jaula // Estaba movida la jaula
2018_3,P28,NA,NA,NA,NA,NA,No se encuentra // En previas visitas tampoco
2018_3,P29,0,0,0,0,2,NA
2018_3,P210,0,0,0,0,2,Se arreglo la jaula
2018_4,B21,2,0,2,0,11,Se arreglo la jaula
2018_4,B22,0,0,0,0,13,Se arreglo la jaula
2018_4,B23,1,0,2,0,15,Se arreglo la jaula
2018_4,B24,0,0,0,0,8,Se arreglo la jaula
2018_4,B25,NA,NA,NA,NA,NA,NA
2018_4,B26,0,0,0,0,8,Se arreglo la jaula
2018_4,B27,1,0,0,0,4,Se arreglo la jaula
2018_4,B28,2,0,0,0,7,Se arreglo la jaula
2018_4,B29,0,0,0,0,4,Se arreglo la jaula
2018_4,B210,0,0,0,0,8,NA
2018_4,R31,0,0,0,0,3,NA
2018_4,R32,0,0,0,0,2,NA
2018_4,R33,0,5,0,0,1,NA
2018_4,R34,0,1,0,2,1,NA
2018_4,R35,0,0,0,0,0,NA
2018_4,R36,3,1,0,0,2,NA
2018_4,R37,0,2,0,1,2,NA
2018_4,R38,0,1,0,0,4,NA
2018_4,R39,1,0,0,0,4,NA
2018_4,R310,0,2,0,0,3,Sensor LANP32 // 73 % bat // 25 % memoria
2018_4,G31,3,2,0,0,3,NA
2018_4,G32,1,4,0,0,6,NA
2018_4,G33,1,2,0,0,5,NA
2018_4,G34,2,3,1,0,5,NA
2018_4,G35,2,0,0,0,4,NA
2018_4,G36,0,1,0,0,4,NA
2018_4,G37,6,2,0,0,5,Sensor 3-1 // 80 % bat // 25 % memoria
2018_4,G38,0,0,0,0,1,NA
2018_4,G39,0,0,0,0,3,NA
2018_4,G310,1,5,0,0,3,NA
2018_4,E31,0,3,0,0,3,NA
2018_4,E32,5,4,0,0,3,NA
2018_4,E33,2,3,0,0,4,NA
2018_4,E34,2,0,0,0,3,NA
2018_4,E35,2,1,0,0,4,NA
2018_4,E36,0,3,0,0,4,NA
2018_4,E37,6,1,0,0,6,NA
2018_4,E38,2,1,0,0,4,Sensor 24 // 60 % bat // 25 % memoria
2018_4,E39,0,4,0,0,7,NA
2018_4,E310,2,0,0,0,5,NA
2018_4,P31,0,0,0,0,0,NA
2018_4,P32,0,1,0,0,0,NA
2018_4,P33,0,0,0,0,3,NA
2018_4,P34,0,0,0,0,1,NA
2018_4,P35,0,0,0,0,0,NA
2018_4,P36,0,0,0,0,3,Se arreglo la jaula
2018_4,P37,0,2,0,0,6,Se arreglo la jaula
2018_4,P38,0,1,0,0,4,NA
2018_4,P39,0,0,0,0,1,Sensor P35 // 39 % bat // 25 % memoria // Se arreglo la jaula
2018_4,P310,0,0,0,0,4,Se arreglo la jaula
2018_4,B31,1,0,1,0,31,NA
2018_4,B32,0,0,0,0,48,NA
2018_4,B33,0,0,0,0,20,NA
2018_4,B34,1,0,3,0,46,NA
2018_4,B35,0,0,0,0,4,NA
2018_4,B36,0,0,0,0,25,NA
2018_4,B37,0,0,0,0,40,Se arreglo la jaula
2018_4,B38,0,0,2,0,8,Se arreglo la jaula
2018_4,B39,1,0,2,0,11,NA
2018_4,B310,0,0,0,0,15,NA
2018_5,R41,1,8,0,1,4,NA
2018_5,R42,0,0,0,0,1,NA
2018_5,R43,0,0,0,0,2,NA
2018_5,R44,1,0,0,0,1.8,NA
2018_5,R45,0,0,0,0,5,NA
2018_5,R46,0,0,0,0,6,NA
2018_5,R47,1,0,0,0,2.5,NA
2018_5,R48,0,0,0,0,6,NA
2018_5,R49,0,0,0,0,2,NA
2018_5,R410,0,0,0,0,8,NA
2018_5,P41,0,0,0,0,0,NA
2018_5,P42,0,3,0,0,4,NA
2018_5,P43,0,3,0,0,4,NA
2018_5,P44,0,0,0,0,6,NA
2018_5,P45,0,3,0,0,4,NA
2018_5,P46,0,0,0,0,3,NA
2018_5,P47,0,2,0,0,2,NA
2018_5,P48,0,0,0,0,0,NA
2018_5,P49,0,0,0,0,4,NA
2018_5,P410,0,0,0,0,2,NA
2018_5,B41,0,1,0,0,3,NA
2018_5,B42,0,0,0,0,7,Etiqueta sin muecas
2018_5,B43,0,0,0,1,3,NA
2018_5,B44,0,0,0,1,2,NA
2018_5,B45,3,0,0,0,5,NA
2018_5,B46,1,0,0,0,3,Jaulilla desplazada
2018_5,B47,0,0,0,0,14,NA
2018_5,B48,0,0,0,0,3,NA
2018_5,B49,0,0,0,0,5,NA
2018_5,B410,5,1,0,0,5,NA
2018_5,R51,1,0,1,0,1,Síntomas de estrés hídrico
2018_5,R52,1,0,1,0,4,NA
2018_5,R53,0,0,0,0,2,NA
2018_5,R54,0,2,0,0,6,NA
2018_5,R55,0,2,0,0,3,NA
2018_5,R56,0,0,0,0,0,NA
2018_5,R57,0,0,0,0,3,NA
2018_5,R58,0,0,0,0,4,NA
2018_5,R59,0,1,0,0,3,NA
2018_5,R510,0,0,0,0,4,NA
2018_5,P51,0,0,0,0,0,NA
2018_5,P52,0,0,0,0,2,NA
2018_5,P53,0,0,0,0,1,NA
2018_5,P54,0,0,0,0,0,NA
2018_5,P55,0,1,0,0,5,NA
2018_5,P56,0,0,0,0,4,NA
2018_5,P57,0,0,0,0,0,NA
2018_5,P58,0,0,0,0,0,NA
2018_5,P59,0,0,0,0,0,NA
2018_5,P510,0,0,0,0,0,NA
2018_5,B51,0,0,1,0,6,NA
2018_5,B52,0,0,0,0,13,NA
2018_5,B53,0,0,0,0,23,Comprobar localización
2018_5,B54,0,0,0,0,11,NA
2018_5,B55,NA,NA,NA,NA,NA,No aparece
2018_5,B56,0,0,0,0,4,NA
2018_5,B57,0,0,0,0,49,Jaula desplazada
2018_5,B58,NA,NA,NA,NA,NA,No aparece
2018_5,B59,0,0,0,0,10,NA
2018_5,B510,4,0,1,0,54,NA
2018_2,R11,3,0,0,0,9,J+H
2018_2,R12,9,0,2,0,10,NA
2018_2,R13,2,0,0,0,8,NA
2018_2,R14,5,0,1,0,8,NA
2018_2,R15,3,0,0,0,7,H
2018_2,R16,3,0,0,0,8,NA
2018_2,R17,6,0,1,0,8,NA
2018_2,R18,10,0,0,0,6,H
2018_2,R19,0,0,0,0,2,H(sin etiqueta)
2018_2,R110,6,0,0,0,10,H
2018_2,G11,4,0,0,0,6,J+H
2018_2,G12,6,0,0,0,11,J
2018_2,G13,2,0,0,0,6,J
2018_2,G14,7,0,2,0,4,J
2018_2,G15,10,0,4,0,4,J+H
2018_2,G16,9,0,2,0,6,J+H
2018_2,G17,6,0,1,0,8,NA
2018_2,G18,3,0,0,0,2,NA
2018_2,G19,3,0,0,0,6,J
2018_2,G110,10,0,1,0,14,NA
2018_2,E11,2,0,0,0,7,NA
2018_2,E12,15,0,0,0,16,NA
2018_2,E13,7,0,0,0,10,NA
2018_2,E14,10,0,0,0,4,NA
2018_2,E15,5,0,0,0,16,NA
2018_2,E16,5,0,0,0,7,NA
2018_2,E17,8,0,0,0,8,J+H
2018_2,E18,10,0,0,0,10,NA
2018_2,E19,3,0,0,0,4,NA
2018_2,E110,5,0,0,0,10,NA
2018_2,P11,2,0,0,0,4,J
2018_2,P12,0,0,0,0,2,J
2018_2,P13,3,0,0,0,6,H+J
2018_2,P14,0,0,0,0,6,H+J
2018_2,P15,0,0,0,0,4,H+J
2018_2,P16,4,0,0,0,4,J
2018_2,P17,2,0,0,0,11,H+J
2018_2,P18,1,0,0,0,2,H+J
2018_2,P19,5,0,0,0,6,J
2018_2,P110,NA,NA,NA,NA,NA,No encontrado
2018_2,B11,0,0,0,0,40,J
2018_2,B12,5,0,0,0,30,Nueva: P68
2018_2,B13,NA,NA,NA,NA,NA,No se encuentra
2018_2,B14,NA,NA,NA,NA,NA,No se encuentra
2018_2,B15,4,0,0,0,18,J
2018_2,B16,3,0,0,0,27,J+H
2018_2,B17,0,0,0,0,18,"jaula nueva, sin etiqueta"
2018_2,B18,3,0,0,0,26,J
2018_2,B19,2,0,0,0,16,J+H
2018_2,B110,3,0,0,0,38,NA
2018_2,R21,3,0,0,0,4,H
2018_2,R22,2,0,5,0,7,H
2018_2,R23,6,0,0,0,6,H
2018_2,R24,2,0,1,0,8,H
2018_2,R25,18,0,0,0,8,H
2018_2,R26,11,0,2,0,8,H
2018_2,R27,2,0,0,0,4,NA
2018_2,R28,10,0,0,0,11,NA
2018_2,R29,10,0,0,0,4,NA
2018_2,R210,3,0,0,0,4,H
2018_2,G21,1,0,0,0,14,NA
2018_2,G22,2,0,0,0,4,NA
2018_2,G23,3,0,0,0,4,H
2018_2,G24,2,0,0,0,6,J
2018_2,G25,0,0,0,0,2,NA
2018_2,G26,7,0,0,0,4,NA
2018_2,G27,4,0,0,0,4,H
2018_2,G28,3,0,0,0,2,NA
2018_2,G29,5,0,0,0,4,NA
2018_2,G210,3,0,1,0,4,NA
2018_2,E21,3,0,1,0,8,NA
2018_2,E22,18,0,0,0,6,NA
2018_2,E23,5,0,0,0,4,J+H
2018_2,E24,20,0,1,0,8,NA
2018_2,E25,12,0,0,0,4,NA
2018_2,E26,20,0,0,0,8,J
2018_2,E27,0,0,0,0,6,NA
2018_2,E28,12,0,0,0,6,NA
2018_2,E29,5,0,0,0,4,NA
2018_2,E210,3,0,0,0,12,NA
2018_2,P21,2,0,0,0,2,J
2018_2,P22,6,0,0,0,4,J
2018_2,P23,1,0,0,0,6,J+H
2018_2,P24,1,0,0,0,4,J
2018_2,P25,5,0,0,0,6,J
2018_2,P26,2,0,0,0,2,J
2018_2,P27,1,0,0,0,4,J
2018_2,P28,3,0,0,0,2,NA
2018_2,P29,0,0,0,0,NA,ENTERRADO
2018_2,P210,0,0,0,0,2,J
2018_2,B21,2,0,2,0,18,J
2018_2,B22,0,0,0,0,8,J+H
2018_2,B23,1,0,2,0,41,J
2018_2,B24,0,0,0,0,10,J+H
2018_2,B25,0,0,0,0,6,J+H
2018_2,B26,0,0,0,0,8,J
2018_2,B27,3,0,0,0,11,H
2018_2,B28,2,0,0,0,40,J
2018_2,B29,0,0,0,0,41,J
2018_2,B210,0,0,0,0,12,J+H
2018_2,R31,0,0,0,0,8,NA
2018_2,R32,10,0,0,0,7,NA
2018_2,R33,0,0,0,0,6,NA
2018_2,R34,0,0,3,0,7,NA
2018_2,R35,4,0,1,0,6,NA
2018_2,R36,3,0,2,0,6,NA
2018_2,R37,2,0,0,0,6,NA
2018_2,R38,2,0,5,0,20,NA
2018_2,R39,1,0,0,0,8,NA
2018_2,R310,2,0,0,0,7,H
2018_2,G31,4,0,1,0,10,NA
2018_2,G32,5,0,0,0,6,NA
2018_2,G33,2,0,1,0,6,NA
2018_2,G34,4,0,1,0,10,NA
2018_2,G35,1,0,0,0,4,NA
2018_2,G36,1,0,0,0,6,NA
2018_2,G37,7,0,0,0,6,NA
2018_2,G38,0,0,0,0,4,NA
2018_2,G39,0,0,0,0,4,NA
2018_2,G310,4,0,0,0,18,NA
2018_2,E31,1,0,0,0,4,NA
2018_2,E32,2,0,8,0,8,NA
2018_2,E33,3,0,0,0,8,NA
2018_2,E34,2,0,0,0,8,NA
2018_2,E35,2,0,0,0,6,NA
2018_2,E36,1,0,1,0,12,NA
2018_2,E37,6,0,0,0,6,NA
2018_2,E38,5,0,0,0,7,NA
2018_2,E39,1,0,0,0,4,NA
2018_2,E310,3,0,1,0,7,NA
2018_2,P31,0,0,0,0,4,NA
2018_2,P32,1,0,0,0,6,Darle la vuelta a la jaula
2018_2,P33,0,0,0,0,4,NA
2018_2,P34,1,0,0,0,4,NA
2018_2,P35,0,0,0,0,5,NA
2018_2,P36,1,0,0,0,6,NA
2018_2,P37,4,0,0,0,4,NA
2018_2,P38,0,0,0,0,2,NA
2018_2,P39,0,0,0,0,8,J
2018_2,P310,1,0,0,0,6,J
2018_2,B31,1,0,2,0,22,J
2018_2,B32,1,0,0,0,38,J
2018_2,B33,7,0,1,0,27,J
2018_2,B34,1,0,3,0,39,J
2018_2,B35,2,0,0,0,20,J
2018_2,B36,1,0,0,0,29,J
2018_2,B37,0,0,0,0,40,J
2018_2,B38,5,0,5,0,25,J
2018_2,B39,4,0,0,0,29,J
2018_2,B310,0,0,0,0,33,J
2018_1,R41,10,0,2,0,7,H
2018_1,R42,2,0,1,0,6,H
2018_1,R43,0,0,0,0,6,J
2018_1,R44,2,0,0,0,6,H
2018_1,R45,2,0,2,0,4,H
2018_1,R46,4,0,0,0,11,H
2018_1,R47,0,0,0,0,7,H
2018_1,R48,0,0,0,0,11,H
2018_1,R49,3,0,0,0,4,H
2018_1,R410,2,0,0,0,6,H
2018_1,P41,4,0,0,0,2,J+H
2018_1,P42,1,0,0,0,2,J
2018_1,P43,4,0,0,0,2,J
2018_1,P44,0,0,0,0,4,J
2018_1,P45,0,0,0,0,4,NA
2018_1,P46,1,0,0,0,4,J
2018_1,P47,3,0,0,0,2,J+H
2018_1,P48,3,0,0,0,3,J
2018_1,P49,1,0,0,0,4,J+H
2018_1,P410,1,0,0,0,2,NA
2018_1,B41,1,0,0,0,22,REPONER JAULA
2018_1,B42,NA,NA,NA,NA,NA,RETIRADA
2018_1,B43,2,0,1,0,10,J
2018_1,B44,3,0,0,0,12,J
2018_1,B45,2,0,0,0,32,J+H
2018_1,B46,3,0,0,0,16,J+H
2018_1,B47,0,0,0,0,40,J+H
2018_1,B48,1,0,1,0,20,J+H
2018_1,B49,0,0,0,0,38,J+H
2018_1,B410,3,0,1,0,15,J+H
2018_1,R51,3,0,0,0,4,H
2018_1,R52,3,0,1,0,6,H
2018_1,R53,0,0,0,0,7,NA
2018_1,R54,3,0,0,0,8,NA
2018_1,R55,4,0,0,0,14,NA
2018_1,R56,2,0,1,0,18,NA
2018_1,R57,1,0,0,0,6,NA
2018_1,R58,0,0,0,0,6,H
2018_1,R59,1,0,0,0,12,H
2018_1,R510,0,0,1,0,12,H
2018_1,P51,0,0,0,0,4,J
2018_1,P52,0,0,0,0,4,NA
2018_1,P53,1,0,0,0,4,NA
2018_1,P54,1,0,0,0,2,NA
2018_1,P55,0,0,0,0,4,NA
2018_1,P56,0,0,0,0,2,J
2018_1,P57,0,0,0,0,4,NA
2018_1,P58,0,0,0,0,4,NA
2018_1,P59,3,0,0,0,4,J
2018_1,P510,0,0,0,0,6,NA
2018_1,B51,1,0,0,0,12,J+H
2018_1,B52,0,0,0,0,27,H
2018_1,B53,0,0,0,0,43,ENTERRADA
2018_1,B54,1,0,0,0,11,J
2018_1,B55,0,0,0,0,NA,NO LOCALIZADA
2018_1,B56,0,0,0,0,10,H
2018_1,B57,0,0,0,0,38,J+H
2018_1,B58,0,0,0,0,43,"SIN JAULA, SE REPONE, INUNDADA"
2018_1,B59,0,0,0,0,43,"ENTERRADA, SE REPONE"
2018_1,B510,5,0,1,0,32,J+H
2017_6,R11,0,0,0,0,-999,NA
2017_6,R12,0,0,0,0,-999,NA
2017_6,R13,0,0,0,0,-999,NA
2017_6,R14,0,0,0,0,-999,NA
2017_6,R15,0,0,0,0,-999,NA
2017_6,R16,0,0,0,0,-999,NA
2017_6,R17,0,0,0,0,-999,NA
2017_6,R18,0,0,0,0,-999,NA
2017_6,R19,0,0,0,0,-999,NA
2017_6,R110,0,0,0,0,-999,NA
2017_6,G11,0,0,0,0,-999,NA
2017_6,G12,0,0,0,0,-999,NA
2017_6,G13,0,0,0,0,-999,NA
2017_6,G14,0,0,0,0,-999,NA
2017_6,G15,0,0,0,0,-999,NA
2017_6,G16,0,0,0,0,-999,NA
2017_6,G17,0,0,0,0,-999,NA
2017_6,G18,0,0,0,0,-999,NA
2017_6,G19,0,0,0,0,-999,NA
2017_6,G110,0,0,0,0,-999,NA
2017_6,E11,0,0,0,0,-999,NA
2017_6,E12,0,0,0,0,-999,NA
2017_6,E13,0,0,0,0,-999,NA
2017_6,E14,0,0,0,0,-999,NA
2017_6,E15,0,0,0,0,-999,NA
2017_6,E16,0,0,0,0,-999,NA
2017_6,E17,0,0,0,0,-999,NA
2017_6,E18,0,0,0,0,-999,NA
2017_6,E19,0,0,0,0,-999,NA
2017_6,E110,0,0,0,0,-999,NA
2017_6,P11,0,0,0,0,-999,NA
2017_6,P12,0,0,0,0,-999,NA
2017_6,P13,0,0,0,0,-999,NA
2017_6,P14,0,0,0,0,-999,NA
2017_6,P15,0,0,0,0,-999,NA
2017_6,P16,0,0,0,0,-999,NA
2017_6,P17,0,0,0,0,-999,NA
2017_6,P18,0,0,0,0,-999,NA
2017_6,P19,0,0,0,0,-999,NA
2017_6,P110,0,0,0,0,-999,NA
2017_6,B11,0,0,0,0,-999,NA
2017_6,B12,0,0,0,0,-999,NA
2017_6,B13,0,0,0,0,-999,NA
2017_6,B14,0,0,0,0,-999,NA
2017_6,B15,0,0,0,0,-999,NA
2017_6,B16,0,0,0,0,-999,NA
2017_6,B17,0,0,0,0,-999,NA
2017_6,B18,0,0,0,0,-999,NA
2017_6,B19,0,0,0,0,-999,NA
2017_6,B110,0,0,0,0,-999,NA
2017_6,R21,0,0,0,0,-999,NA
2017_6,R22,0,0,0,0,-999,NA
2017_6,R23,0,0,0,0,-999,NA
2017_6,R24,0,0,0,0,-999,NA
2017_6,R25,0,0,0,0,-999,NA
2017_6,R26,0,0,0,0,-999,NA
2017_6,R27,0,0,0,0,-999,NA
2017_6,R28,0,0,0,0,-999,NA
2017_6,R29,0,0,0,0,-999,NA
2017_6,R210,0,0,0,0,-999,NA
2017_6,G21,0,0,0,0,-999,NA
2017_6,G22,0,0,0,0,-999,NA
2017_6,G23,0,0,0,0,-999,NA
2017_6,G24,0,0,0,0,-999,NA
2017_6,G25,0,0,0,0,-999,NA
2017_6,G26,0,0,0,0,-999,NA
2017_6,G27,0,0,0,0,-999,NA
2017_6,G28,0,0,0,0,-999,NA
2017_6,G29,0,0,0,0,-999,NA
2017_6,G210,0,0,0,0,-999,NA
2017_6,E21,0,0,0,0,-999,NA
2017_6,E22,0,0,0,0,-999,NA
2017_6,E23,0,0,0,0,-999,NA
2017_6,E24,0,0,0,0,-999,NA
2017_6,E25,0,0,0,0,-999,NA
2017_6,E26,0,0,0,0,-999,NA
2017_6,E27,0,0,0,0,-999,NA
2017_6,E28,0,0,0,0,-999,NA
2017_6,E29,0,0,0,0,-999,NA
2017_6,E210,0,0,0,0,-999,NA
2017_6,P21,0,0,0,0,-999,NA
2017_6,P22,0,0,0,0,-999,NA
2017_6,P23,0,0,0,0,-999,NA
2017_6,P24,0,0,0,0,-999,NA
2017_6,P25,0,0,0,0,-999,NA
2017_6,P26,0,0,0,0,-999,NA
2017_6,P27,0,0,0,0,-999,NA
2017_6,P28,0,0,0,0,-999,NA
2017_6,P29,0,0,0,0,-999,NA
2017_6,P210,0,0,0,0,-999,NA
2017_6,B21,0,0,0,0,-999,NA
2017_6,B22,0,0,0,0,-999,NA
2017_6,B23,0,0,0,0,-999,NA
2017_6,B24,0,0,0,0,-999,NA
2017_6,B25,0,0,0,0,-999,NA
2017_6,B26,0,0,0,0,-999,NA
2017_6,B27,0,0,0,0,-999,NA
2017_6,B28,0,0,0,0,-999,NA
2017_6,B29,0,0,0,0,-999,NA
2017_6,B210,0,0,0,0,-999,NA
2017_6,R31,0,0,0,0,-999,NA
2017_6,R32,0,0,0,0,-999,NA
2017_6,R33,0,0,0,0,-999,NA
2017_6,R34,0,0,0,0,-999,NA
2017_6,R35,0,0,0,0,-999,NA
2017_6,R36,0,0,0,0,-999,NA
2017_6,R37,0,0,0,0,-999,NA
2017_6,R38,0,0,0,0,-999,NA
2017_6,R39,0,0,0,0,-999,NA
2017_6,R310,0,0,0,0,-999,NA
2017_6,G31,0,0,0,0,-999,NA
2017_6,G32,0,0,0,0,-999,NA
2017_6,G33,0,0,0,0,-999,NA
2017_6,G34,0,0,0,0,-999,NA
2017_6,G35,0,0,0,0,-999,NA
2017_6,G36,0,0,0,0,-999,NA
2017_6,G37,0,0,0,0,-999,NA
2017_6,G38,0,0,0,0,-999,NA
2017_6,G39,0,0,0,0,-999,NA
2017_6,G310,0,0,0,0,-999,NA
2017_6,E31,0,0,0,0,-999,NA
2017_6,E32,0,0,0,0,-999,NA
2017_6,E33,0,0,0,0,-999,NA
2017_6,E34,0,0,0,0,-999,NA
2017_6,E35,0,0,0,0,-999,NA
2017_6,E36,0,0,0,0,-999,NA
2017_6,E37,0,0,0,0,-999,NA
2017_6,E38,0,0,0,0,-999,NA
2017_6,E39,0,0,0,0,-999,NA
2017_6,E310,0,0,0,0,-999,NA
2017_6,P31,0,0,0,0,-999,NA
2017_6,P32,0,0,0,0,-999,NA
2017_6,P33,0,0,0,0,-999,NA
2017_6,P34,0,0,0,0,-999,NA
2017_6,P35,0,0,0,0,-999,NA
2017_6,P36,0,0,0,0,-999,NA
2017_6,P37,0,0,0,0,-999,NA
2017_6,P38,0,0,0,0,-999,NA
2017_6,P39,0,0,0,0,-999,NA
2017_6,P310,0,0,0,0,-999,NA
2017_6,B31,0,0,0,0,-999,NA
2017_6,B32,0,0,0,0,-999,NA
2017_6,B33,0,0,0,0,-999,NA
2017_6,B34,0,0,0,0,-999,NA
2017_6,B35,0,0,0,0,-999,NA
2017_6,B36,0,0,0,0,-999,NA
2017_6,B37,0,0,0,0,-999,NA
2017_6,B38,0,0,0,0,-999,NA
2017_6,B39,0,0,0,0,-999,NA
2017_6,B310,0,0,0,0,-999,NA
2017_7,R41,0,0,0,0,-999,NA
2017_7,R42,0,0,0,0,-999,NA
2017_7,R43,0,0,0,0,-999,SENSOR OK
2017_7,R44,0,0,0,0,-999,NA
2017_7,R45,0,0,0,0,-999,NA
2017_7,R46,0,0,0,0,-999,NA
2017_7,R47,0,0,0,0,-999,NA
2017_7,R48,0,0,0,0,-999,NA
2017_7,R49,3,0,0,0,-999,NA
2017_7,R410,0,0,0,0,-999,NA
2017_7,P41,2,0,0,0,-999,NA
2017_7,P42,0,0,0,0,-999,NA
2017_7,P43,0,0,0,0,-999,NA
2017_7,P44,0,0,0,0,-999,SENSOR OK
2017_7,P45,6,0,0,0,-999,NA
2017_7,P46,1,0,0,0,-999,NA
2017_7,P47,8,0,0,0,-999,NA
2017_7,P48,0,0,0,0,-999,Ojo ver corrección gps
2017_7,P49,0,0,0,0,-999,Ojo ver corrección gps
2017_7,P410,0,0,0,0,-999,Ojo ver corrección gps
2017_7,B41,0,0,0,0,-999,La réplica de este borreguil está muy seca // Muchos restos de  ganado
2017_7,B42,0,0,0,0,-999,NA
2017_7,B43,0,0,0,0,-999,NA
2017_7,B44,0,0,0,0,-999,NA
2017_7,B45,0,0,0,0,-999,NA
2017_7,B46,0,0,0,0,-999,NA
2017_7,B47,0,0,0,0,-999,NA
2017_7,B48,0,0,0,0,-999,NA
2017_7,B49,0,0,0,0,-999,NA
2017_7,B410,0,0,0,0,-999,SENSOR OK
2017_7,R51,0,0,0,0,-999,NA
2017_7,R52,0,0,0,0,-999,NA
2017_7,R53,0,0,0,0,-999,NA
2017_7,R54,0,0,0,0,-999,NA
2017_7,R55,0,0,0,0,-999,NA
2017_7,R56,0,0,0,0,-999,NA
2017_7,R57,0,0,0,0,-999,NA
2017_7,R58,0,0,0,0,-999,NA
2017_7,R59,0,0,0,0,-999,NA
2017_7,R510,0,0,0,0,-999,SENSOR OK
2017_7,P51,0,0,0,0,-999,NA
2017_7,P52,0,0,0,0,-999,NA
2017_7,P53,0,0,0,0,-999,NA
2017_7,P54,0,0,0,0,-999,NA
2017_7,P55,0,0,0,0,-999,NA
2017_7,P56,0,0,0,0,-999,NA
2017_7,P57,0,0,0,0,-999,"La encontramos desplazada de su sitio, y encontramos el clavo. Pero muy pisoteada y cambiadda de sitio"
2017_7,P58,0,0,0,0,-999,SENSOR OK
2017_7,P59,0,0,0,0,-999,NA
2017_7,P510,0,0,0,0,-999,NA
2017_7,B51,0,0,0,0,-999,NA
2017_7,B52,0,0,0,0,-999,NA
2017_7,B53,0,0,0,0,-999,NA
2017_7,B54,0,0,0,0,-999,NA
2017_7,B55,0,0,0,0,-999,NA
2017_7,B56,NA,NA,NA,NA,NA,No se encuentra
2017_7,B57,NA,NA,NA,NA,NA,No se encuentra
2017_7,B58,NA,NA,NA,NA,NA,No se encuentra
2017_7,B59,NA,NA,NA,NA,NA,No se encuentra
2017_7,B510,0,0,0,0,-999,NA
