station_id,month,prec
51,1996-08-01T00:00:00Z,2.4
51,1996-09-01T00:00:00Z,45.9
51,1996-10-01T00:00:00Z,45
51,1996-11-01T00:00:00Z,116.2
51,1996-12-01T00:00:00Z,270.9
51,1997-01-01T00:00:00Z,178.1
53,1946-06-01T00:00:00Z,6
53,1946-07-01T00:00:00Z,0
53,1946-09-01T00:00:00Z,0
53,1946-10-01T00:00:00Z,22
53,1946-11-01T00:00:00Z,152
53,1947-01-01T00:00:00Z,123
53,1947-02-01T00:00:00Z,228.4
53,1947-03-01T00:00:00Z,119.4
53,1947-04-01T00:00:00Z,16
53,1947-05-01T00:00:00Z,54.9
53,1947-06-01T00:00:00Z,0
53,1947-07-01T00:00:00Z,0
53,1947-09-01T00:00:00Z,6.3
53,1947-10-01T00:00:00Z,52.9
53,1947-11-01T00:00:00Z,33
53,1947-12-01T00:00:00Z,12
53,1948-01-01T00:00:00Z,126.5
53,1948-02-01T00:00:00Z,56
53,1948-03-01T00:00:00Z,38
53,1948-04-01T00:00:00Z,122.3
53,1948-05-01T00:00:00Z,129.5
53,1948-06-01T00:00:00Z,7
53,1948-07-01T00:00:00Z,0
53,1948-09-01T00:00:00Z,0
53,1948-10-01T00:00:00Z,66.3
53,1948-11-01T00:00:00Z,0
53,1948-12-01T00:00:00Z,31
53,1949-01-01T00:00:00Z,23.2
53,1949-02-01T00:00:00Z,29.4
53,1949-03-01T00:00:00Z,36.6
53,1949-04-01T00:00:00Z,69.5
53,1949-05-01T00:00:00Z,44.2
53,1949-06-01T00:00:00Z,0
53,1949-07-01T00:00:00Z,0
53,1949-08-01T00:00:00Z,61
53,1949-09-01T00:00:00Z,87
53,1949-10-01T00:00:00Z,0
53,1949-11-01T00:00:00Z,112.3
53,1949-12-01T00:00:00Z,51.5
53,1950-01-01T00:00:00Z,73.6
53,1950-02-01T00:00:00Z,31.5
53,1950-03-01T00:00:00Z,32.6
53,1950-04-01T00:00:00Z,76
53,1950-05-01T00:00:00Z,42
53,1950-06-01T00:00:00Z,0
53,1950-07-01T00:00:00Z,0
53,1950-08-01T00:00:00Z,12
53,1950-09-01T00:00:00Z,44
53,1950-10-01T00:00:00Z,31
53,1950-11-01T00:00:00Z,45
53,1950-12-01T00:00:00Z,225.5
53,1951-01-01T00:00:00Z,174.5
53,1951-02-01T00:00:00Z,253.6
53,1951-03-01T00:00:00Z,133.3
53,1951-04-01T00:00:00Z,70
53,1951-05-01T00:00:00Z,70
53,1951-06-01T00:00:00Z,5
53,1951-07-01T00:00:00Z,0
53,1951-09-01T00:00:00Z,97.2
53,1951-10-01T00:00:00Z,60.2
53,1951-11-01T00:00:00Z,244.2
53,1951-12-01T00:00:00Z,72
53,1952-01-01T00:00:00Z,109.2
53,1952-02-01T00:00:00Z,33
53,1952-03-01T00:00:00Z,132
53,1952-04-01T00:00:00Z,123
53,1952-05-01T00:00:00Z,107
53,1952-06-01T00:00:00Z,1
53,1952-07-01T00:00:00Z,0
53,1952-08-01T00:00:00Z,68
53,1952-09-01T00:00:00Z,29
53,1952-10-01T00:00:00Z,42
53,1952-11-01T00:00:00Z,48.3
53,1952-12-01T00:00:00Z,196
53,1953-01-01T00:00:00Z,101
53,1953-02-01T00:00:00Z,26
53,1953-03-01T00:00:00Z,29
53,1953-04-01T00:00:00Z,58.5
53,1953-05-01T00:00:00Z,3.5
53,1953-06-01T00:00:00Z,15
53,1953-07-01T00:00:00Z,0
53,1953-09-01T00:00:00Z,6
53,1953-10-01T00:00:00Z,98.1
53,1953-11-01T00:00:00Z,37
53,1953-12-01T00:00:00Z,93.2
53,1954-01-01T00:00:00Z,50
53,1954-03-01T00:00:00Z,157
53,1954-04-01T00:00:00Z,59
53,1954-05-01T00:00:00Z,3
53,1954-06-01T00:00:00Z,3
53,1954-07-01T00:00:00Z,2
53,1954-08-01T00:00:00Z,0
53,1954-09-01T00:00:00Z,0
53,1954-10-01T00:00:00Z,9
53,1954-11-01T00:00:00Z,45
53,1954-12-01T00:00:00Z,85
53,1955-01-01T00:00:00Z,157
53,1955-02-01T00:00:00Z,252
53,1955-03-01T00:00:00Z,44
53,1955-04-01T00:00:00Z,13
53,1955-05-01T00:00:00Z,1
53,1955-06-01T00:00:00Z,7
53,1955-07-01T00:00:00Z,1.5
53,1955-08-01T00:00:00Z,2
53,1955-09-01T00:00:00Z,7.5
53,1955-10-01T00:00:00Z,141.5
53,1955-11-01T00:00:00Z,81
53,1955-12-01T00:00:00Z,178.5
53,1956-01-01T00:00:00Z,87.8
53,1956-02-01T00:00:00Z,79.1
53,1956-03-01T00:00:00Z,207
53,1956-04-01T00:00:00Z,266.2
53,1956-05-01T00:00:00Z,17
53,1956-06-01T00:00:00Z,17
53,1956-07-01T00:00:00Z,6
53,1956-08-01T00:00:00Z,6
53,1956-09-01T00:00:00Z,60
53,1956-10-01T00:00:00Z,14
53,1956-11-01T00:00:00Z,47
53,1956-12-01T00:00:00Z,60
53,1957-01-01T00:00:00Z,73
53,1957-02-01T00:00:00Z,68
53,1957-03-01T00:00:00Z,90
53,1957-04-01T00:00:00Z,104.5
53,1957-05-01T00:00:00Z,237
53,1957-06-01T00:00:00Z,35
53,1957-07-01T00:00:00Z,13
53,1957-10-01T00:00:00Z,69.8
53,1957-11-01T00:00:00Z,122
53,1957-12-01T00:00:00Z,125
53,1958-01-01T00:00:00Z,79
53,1958-02-01T00:00:00Z,55
53,1958-03-01T00:00:00Z,122.4
53,1958-04-01T00:00:00Z,84
53,1958-05-01T00:00:00Z,55.5
53,1958-06-01T00:00:00Z,13
53,1958-07-01T00:00:00Z,0
53,1958-10-01T00:00:00Z,6
53,1958-11-01T00:00:00Z,24
53,1958-12-01T00:00:00Z,316
53,1959-01-01T00:00:00Z,144
53,1959-02-01T00:00:00Z,74
53,1959-03-01T00:00:00Z,145
53,1959-04-01T00:00:00Z,54
53,1959-05-01T00:00:00Z,253
53,1959-06-01T00:00:00Z,0
53,1959-07-01T00:00:00Z,0
53,1959-08-01T00:00:00Z,22.5
53,1959-09-01T00:00:00Z,72
53,1959-10-01T00:00:00Z,97
53,1959-11-01T00:00:00Z,102
53,1959-12-01T00:00:00Z,295.4
53,1960-01-01T00:00:00Z,86
53,1960-02-01T00:00:00Z,205.1
53,1960-03-01T00:00:00Z,324.4
53,1960-04-01T00:00:00Z,31
53,1960-05-01T00:00:00Z,19.5
53,1960-06-01T00:00:00Z,41
53,1960-07-01T00:00:00Z,3
53,1960-08-01T00:00:00Z,0
53,1960-09-01T00:00:00Z,2
53,1960-10-01T00:00:00Z,234
53,1960-11-01T00:00:00Z,117
53,1960-12-01T00:00:00Z,173.5
53,1961-01-01T00:00:00Z,74
53,1961-02-01T00:00:00Z,6.6
53,1961-03-01T00:00:00Z,7.4
53,1961-04-01T00:00:00Z,48
53,1961-05-01T00:00:00Z,98.5
53,1961-06-01T00:00:00Z,59.2
53,1961-07-01T00:00:00Z,0
53,1961-09-01T00:00:00Z,139
53,1961-10-01T00:00:00Z,31
53,1961-11-01T00:00:00Z,241.4
53,1961-12-01T00:00:00Z,313
53,1962-01-01T00:00:00Z,101
53,1962-02-01T00:00:00Z,53
53,1962-03-01T00:00:00Z,288.7
53,1962-05-01T00:00:00Z,55.5
53,1962-06-01T00:00:00Z,12
53,1962-07-01T00:00:00Z,0
53,1962-09-01T00:00:00Z,43
53,1962-10-01T00:00:00Z,230.5
53,1962-11-01T00:00:00Z,193
53,1962-12-01T00:00:00Z,225.5
53,1963-01-01T00:00:00Z,259
53,1963-02-01T00:00:00Z,371
53,1963-03-01T00:00:00Z,18
53,1963-04-01T00:00:00Z,45.8
53,1963-05-01T00:00:00Z,94.7
53,1963-06-01T00:00:00Z,30.6
53,1963-07-01T00:00:00Z,0
53,1963-08-01T00:00:00Z,4
53,1963-09-01T00:00:00Z,90.3
53,1963-10-01T00:00:00Z,20.6
53,1963-11-01T00:00:00Z,205
53,1963-12-01T00:00:00Z,328.5
53,1964-01-01T00:00:00Z,36
53,1964-02-01T00:00:00Z,160
53,1964-03-01T00:00:00Z,68
53,1964-04-01T00:00:00Z,29
53,1964-05-01T00:00:00Z,36
53,1964-06-01T00:00:00Z,15
53,1964-07-01T00:00:00Z,0
53,1964-08-01T00:00:00Z,15
53,1964-09-01T00:00:00Z,0
53,1964-10-01T00:00:00Z,25
53,1964-11-01T00:00:00Z,111
53,1964-12-01T00:00:00Z,115.5
53,1965-01-01T00:00:00Z,217.2
53,1965-02-01T00:00:00Z,66
53,1965-03-01T00:00:00Z,141
53,1965-04-01T00:00:00Z,23.2
53,1965-05-01T00:00:00Z,0
53,1965-06-01T00:00:00Z,18
53,1965-07-01T00:00:00Z,3.2
53,1965-08-01T00:00:00Z,0
53,1965-09-01T00:00:00Z,89
53,1965-10-01T00:00:00Z,103.2
53,1965-11-01T00:00:00Z,249
53,1965-12-01T00:00:00Z,133.5
53,1966-01-01T00:00:00Z,214.5
53,1966-02-01T00:00:00Z,80
53,1966-03-01T00:00:00Z,7
53,1966-04-01T00:00:00Z,60
53,1966-05-01T00:00:00Z,81
53,1966-06-01T00:00:00Z,1
53,1966-07-01T00:00:00Z,0
53,1966-09-01T00:00:00Z,45
53,1966-10-01T00:00:00Z,129
53,1966-11-01T00:00:00Z,69
53,1966-12-01T00:00:00Z,26
53,1967-02-01T00:00:00Z,102
53,1967-04-01T00:00:00Z,66.4
53,1967-05-01T00:00:00Z,28.6
53,1967-06-01T00:00:00Z,99
53,1967-08-01T00:00:00Z,0
53,1967-09-01T00:00:00Z,37
53,1967-10-01T00:00:00Z,47
53,1967-12-01T00:00:00Z,21.4
53,1968-01-01T00:00:00Z,0
53,1968-02-01T00:00:00Z,230.5
53,1968-03-01T00:00:00Z,131.5
53,1968-04-01T00:00:00Z,105
53,1968-05-01T00:00:00Z,47
53,1968-06-01T00:00:00Z,30
53,1968-07-01T00:00:00Z,0
53,1968-08-01T00:00:00Z,6.5
53,1968-09-01T00:00:00Z,0
53,1968-10-01T00:00:00Z,0
53,1968-11-01T00:00:00Z,161.6
53,1968-12-01T00:00:00Z,101
53,1969-01-01T00:00:00Z,74.9
53,1969-02-01T00:00:00Z,214
53,1969-03-01T00:00:00Z,159
53,1969-04-01T00:00:00Z,118
53,1969-05-01T00:00:00Z,115.4
53,1969-06-01T00:00:00Z,34
53,1969-07-01T00:00:00Z,0
53,1969-09-01T00:00:00Z,103
53,1969-10-01T00:00:00Z,89.6
53,1969-11-01T00:00:00Z,192.1
53,1969-12-01T00:00:00Z,89.7
53,1970-01-01T00:00:00Z,385
53,1970-02-01T00:00:00Z,11
53,1970-03-01T00:00:00Z,88.3
53,1970-04-01T00:00:00Z,70
53,1970-05-01T00:00:00Z,39
53,1970-06-01T00:00:00Z,47.5
53,1970-07-01T00:00:00Z,0
53,1970-09-01T00:00:00Z,0
53,1970-10-01T00:00:00Z,30.5
53,1970-11-01T00:00:00Z,24
53,1970-12-01T00:00:00Z,67
53,1971-01-01T00:00:00Z,82.9
53,1971-02-01T00:00:00Z,18
53,1971-03-01T00:00:00Z,154
53,1971-04-01T00:00:00Z,197
53,1971-05-01T00:00:00Z,139.6
53,1971-06-01T00:00:00Z,46
53,1971-07-01T00:00:00Z,0
53,1971-09-01T00:00:00Z,74
53,1971-10-01T00:00:00Z,4
53,1971-11-01T00:00:00Z,93.5
53,1971-12-01T00:00:00Z,75.6
53,1972-01-01T00:00:00Z,122
53,1972-02-01T00:00:00Z,212.5
53,1972-03-01T00:00:00Z,134.5
53,1972-04-01T00:00:00Z,54
53,1972-05-01T00:00:00Z,74
53,1972-06-01T00:00:00Z,24.5
53,1972-07-01T00:00:00Z,0
53,1972-08-01T00:00:00Z,4
53,1972-09-01T00:00:00Z,95.2
53,1972-10-01T00:00:00Z,175
53,1972-11-01T00:00:00Z,59.4
53,1972-12-01T00:00:00Z,26.7
53,1973-01-01T00:00:00Z,68.5
53,1973-02-01T00:00:00Z,56
53,1973-03-01T00:00:00Z,160
53,1973-04-01T00:00:00Z,29
53,1973-05-01T00:00:00Z,80
53,1973-06-01T00:00:00Z,28
53,1973-07-01T00:00:00Z,0
53,1973-08-01T00:00:00Z,6
53,1973-09-01T00:00:00Z,0
53,1973-10-01T00:00:00Z,186.2
53,1973-11-01T00:00:00Z,43.5
53,1973-12-01T00:00:00Z,155.1
53,1974-01-01T00:00:00Z,22.9
53,1974-02-01T00:00:00Z,83.1
53,1974-03-01T00:00:00Z,61
53,1974-04-01T00:00:00Z,147
53,1974-05-01T00:00:00Z,7.2
53,1974-06-01T00:00:00Z,37
53,1974-07-01T00:00:00Z,0
53,1974-09-01T00:00:00Z,0
53,1974-10-01T00:00:00Z,51
53,1974-11-01T00:00:00Z,8
53,1974-12-01T00:00:00Z,5
53,1975-01-01T00:00:00Z,65
53,1975-02-01T00:00:00Z,107
53,1975-03-01T00:00:00Z,235.9
53,1975-04-01T00:00:00Z,84.4
53,1975-05-01T00:00:00Z,83
53,1975-06-01T00:00:00Z,29
53,1975-07-01T00:00:00Z,0
53,1975-09-01T00:00:00Z,6.2
53,1975-10-01T00:00:00Z,0
53,1975-11-01T00:00:00Z,25
53,1975-12-01T00:00:00Z,111.3
53,1976-01-01T00:00:00Z,76
53,1976-02-01T00:00:00Z,55.8
53,1976-03-01T00:00:00Z,46.5
53,1976-04-01T00:00:00Z,175
53,1976-05-01T00:00:00Z,43.3
53,1976-06-01T00:00:00Z,4.5
53,1976-07-01T00:00:00Z,5
53,1976-08-01T00:00:00Z,0
53,1976-09-01T00:00:00Z,22.2
53,1976-10-01T00:00:00Z,127.5
53,1976-11-01T00:00:00Z,38.8
53,1976-12-01T00:00:00Z,292.5
53,1977-01-01T00:00:00Z,138.8
53,1977-02-01T00:00:00Z,57.5
53,1977-03-01T00:00:00Z,22.3
53,1977-04-01T00:00:00Z,4.5
53,1977-05-01T00:00:00Z,12
53,1977-06-01T00:00:00Z,19.8
53,1977-07-01T00:00:00Z,12
53,1977-08-01T00:00:00Z,9.5
53,1977-09-01T00:00:00Z,36.1
53,1977-10-01T00:00:00Z,112
53,1977-11-01T00:00:00Z,71.9
53,1977-12-01T00:00:00Z,100.3
53,1978-01-01T00:00:00Z,62.8
53,1978-02-01T00:00:00Z,94.7
53,1978-03-01T00:00:00Z,61.5
53,1978-04-01T00:00:00Z,82.2
53,1978-05-01T00:00:00Z,82.2
53,1978-06-01T00:00:00Z,49
53,1978-07-01T00:00:00Z,0
53,1978-09-01T00:00:00Z,8
53,1978-10-01T00:00:00Z,12
53,1978-11-01T00:00:00Z,48.5
53,1978-12-01T00:00:00Z,94
53,1979-01-01T00:00:00Z,183.5
53,1979-03-01T00:00:00Z,95.5
53,1979-05-01T00:00:00Z,9
53,1979-06-01T00:00:00Z,3
53,1979-07-01T00:00:00Z,9
53,1979-08-01T00:00:00Z,0
53,1979-09-01T00:00:00Z,28
53,1979-10-01T00:00:00Z,149.1
53,1979-11-01T00:00:00Z,50.5
53,1979-12-01T00:00:00Z,16.5
53,1980-01-01T00:00:00Z,43.5
53,1980-02-01T00:00:00Z,46.3
53,1980-03-01T00:00:00Z,60.1
53,1980-04-01T00:00:00Z,41.6
53,1980-06-01T00:00:00Z,59
53,1980-07-01T00:00:00Z,0
53,1980-09-01T00:00:00Z,1.5
53,1980-10-01T00:00:00Z,46
53,1980-11-01T00:00:00Z,106.3
53,1980-12-01T00:00:00Z,28.2
53,1981-01-01T00:00:00Z,2
53,1981-02-01T00:00:00Z,11
53,1981-03-01T00:00:00Z,50
53,1981-04-01T00:00:00Z,165
53,1981-05-01T00:00:00Z,24.5
53,1981-06-01T00:00:00Z,94
53,1981-07-01T00:00:00Z,0
53,1981-08-01T00:00:00Z,20
53,1981-09-01T00:00:00Z,0
53,1981-10-01T00:00:00Z,11
53,1981-11-01T00:00:00Z,0
53,1981-12-01T00:00:00Z,245.5
53,1982-01-01T00:00:00Z,105
53,1982-02-01T00:00:00Z,59.8
53,1982-03-01T00:00:00Z,96.5
53,1982-05-01T00:00:00Z,18.6
53,1982-06-01T00:00:00Z,0
53,1982-07-01T00:00:00Z,4.1
53,1982-09-01T00:00:00Z,4.2
53,1982-10-01T00:00:00Z,31.6
53,1982-11-01T00:00:00Z,249.4
53,1982-12-01T00:00:00Z,48.7
53,1983-01-01T00:00:00Z,0
53,1983-02-01T00:00:00Z,15
53,1983-03-01T00:00:00Z,40
53,1983-04-01T00:00:00Z,25.4
53,1983-05-01T00:00:00Z,0.3
53,1983-06-01T00:00:00Z,0.3
53,1983-07-01T00:00:00Z,0
53,1983-08-01T00:00:00Z,0
53,1983-09-01T00:00:00Z,0
53,1983-10-01T00:00:00Z,19
53,1983-11-01T00:00:00Z,308.3
53,1983-12-01T00:00:00Z,95.8
53,1984-01-01T00:00:00Z,5.1
53,1984-02-01T00:00:00Z,24.5
53,1984-03-01T00:00:00Z,91
53,1984-04-01T00:00:00Z,50.199999999999996
53,1984-05-01T00:00:00Z,170.6
53,1984-06-01T00:00:00Z,3
53,1984-07-01T00:00:00Z,0
53,1984-08-01T00:00:00Z,0
53,1984-09-01T00:00:00Z,0
53,1984-10-01T00:00:00Z,9.3
53,1984-11-01T00:00:00Z,142
53,1984-12-01T00:00:00Z,0
53,1985-01-01T00:00:00Z,50.4
53,1985-02-01T00:00:00Z,140.1
53,1985-03-01T00:00:00Z,41.7
53,1985-04-01T00:00:00Z,43.7
53,1985-05-01T00:00:00Z,33.2
53,1985-06-01T00:00:00Z,0
53,1985-07-01T00:00:00Z,0
53,1985-09-01T00:00:00Z,32.4
53,1985-10-01T00:00:00Z,0
53,1985-11-01T00:00:00Z,146.4
53,1985-12-01T00:00:00Z,54.4
53,1986-01-01T00:00:00Z,83.6
53,1986-02-01T00:00:00Z,125.39999999999999
53,1986-03-01T00:00:00Z,45.1
53,1986-04-01T00:00:00Z,54.3
53,1986-05-01T00:00:00Z,0
53,1986-06-01T00:00:00Z,44
53,1986-07-01T00:00:00Z,13
53,1986-08-01T00:00:00Z,0
53,1986-09-01T00:00:00Z,20
53,1986-10-01T00:00:00Z,91.7
53,1986-11-01T00:00:00Z,47.6
53,1986-12-01T00:00:00Z,23.900000000000002
53,1987-01-01T00:00:00Z,312.1
53,1987-02-01T00:00:00Z,98.6
53,1987-03-01T00:00:00Z,11.2
53,1987-04-01T00:00:00Z,34.4
53,1987-05-01T00:00:00Z,0
53,1987-06-01T00:00:00Z,17.2
53,1987-07-01T00:00:00Z,37
53,1987-08-01T00:00:00Z,22.8
53,1987-09-01T00:00:00Z,3
53,1987-10-01T00:00:00Z,92.8
53,1987-11-01T00:00:00Z,61.2
53,1987-12-01T00:00:00Z,197.3
53,1988-01-01T00:00:00Z,82.5
53,1988-02-01T00:00:00Z,41.9
53,1988-03-01T00:00:00Z,21.8
53,1988-04-01T00:00:00Z,59.8
53,1988-05-01T00:00:00Z,46
53,1988-06-01T00:00:00Z,88.4
53,1988-07-01T00:00:00Z,1
53,1988-08-01T00:00:00Z,0
53,1988-09-01T00:00:00Z,0
53,1988-10-01T00:00:00Z,118.6
53,1988-11-01T00:00:00Z,65.7
53,1988-12-01T00:00:00Z,35
53,1989-01-01T00:00:00Z,31
53,1989-02-01T00:00:00Z,106.3
53,1989-03-01T00:00:00Z,39.4
53,1989-04-01T00:00:00Z,84.8
53,1989-05-01T00:00:00Z,58.300000000000004
53,1989-06-01T00:00:00Z,28.1
53,1989-09-01T00:00:00Z,130
53,1989-10-01T00:00:00Z,61
53,1989-11-01T00:00:00Z,230.3
53,1989-12-01T00:00:00Z,185.4
53,1990-01-01T00:00:00Z,84.7
53,1990-03-01T00:00:00Z,43.7
53,1990-04-01T00:00:00Z,147.2
53,1990-05-01T00:00:00Z,25.9
53,1990-06-01T00:00:00Z,33
53,1990-07-01T00:00:00Z,11
53,1990-08-01T00:00:00Z,0
53,1990-09-01T00:00:00Z,42
53,1990-10-01T00:00:00Z,159.29999999999998
53,1990-11-01T00:00:00Z,39.5
53,1990-12-01T00:00:00Z,34
53,1991-01-01T00:00:00Z,10.4
53,1991-02-01T00:00:00Z,68.3
53,1991-03-01T00:00:00Z,150
53,1991-04-01T00:00:00Z,26.2
53,1991-05-01T00:00:00Z,2
53,1991-06-01T00:00:00Z,26.6
53,1991-07-01T00:00:00Z,0
53,1991-09-01T00:00:00Z,50
53,1991-10-01T00:00:00Z,63.8
53,1991-11-01T00:00:00Z,47.6
53,1991-12-01T00:00:00Z,40.6
53,1992-01-01T00:00:00Z,22.5
53,1992-02-01T00:00:00Z,50.4
53,1992-03-01T00:00:00Z,33.1
53,1992-04-01T00:00:00Z,66.5
53,1992-05-01T00:00:00Z,0
53,1992-06-01T00:00:00Z,73.7
53,1992-07-01T00:00:00Z,8
53,1992-09-01T00:00:00Z,15.2
53,1992-10-01T00:00:00Z,106.7
53,1992-11-01T00:00:00Z,18.7
53,1992-12-01T00:00:00Z,20.6
72,1989-01-01T00:00:00Z,20
72,1989-02-01T00:00:00Z,129.8
72,1989-03-01T00:00:00Z,55
72,1989-04-01T00:00:00Z,132
72,1989-11-01T00:00:00Z,81
72,1989-12-01T00:00:00Z,172
72,1990-01-01T00:00:00Z,72
72,1990-11-01T00:00:00Z,90.5
72,1991-02-01T00:00:00Z,83
72,1991-05-01T00:00:00Z,12
72,1991-06-01T00:00:00Z,34
72,1991-10-01T00:00:00Z,80
72,1992-01-01T00:00:00Z,27
72,1992-02-01T00:00:00Z,42
72,1992-03-01T00:00:00Z,44
72,1992-04-01T00:00:00Z,78
72,1992-05-01T00:00:00Z,11.5
72,1992-06-01T00:00:00Z,78
72,1992-07-01T00:00:00Z,0
72,1992-08-01T00:00:00Z,27.5
72,1992-09-01T00:00:00Z,22
72,1992-10-01T00:00:00Z,126
72,1992-11-01T00:00:00Z,31
72,1992-12-01T00:00:00Z,59
72,1993-01-01T00:00:00Z,0
72,1993-02-01T00:00:00Z,27.1
72,1993-04-01T00:00:00Z,85
72,1993-05-01T00:00:00Z,47
72,1993-06-01T00:00:00Z,2
72,1993-07-01T00:00:00Z,0
72,1993-08-01T00:00:00Z,0
72,1993-09-01T00:00:00Z,12
72,1993-10-01T00:00:00Z,83.5
72,1993-11-01T00:00:00Z,40
72,1993-12-01T00:00:00Z,1
72,1994-01-01T00:00:00Z,80
72,1994-02-01T00:00:00Z,100
72,1994-03-01T00:00:00Z,0.5
72,1994-04-01T00:00:00Z,41
72,1994-05-01T00:00:00Z,52
72,1994-06-01T00:00:00Z,7
72,1994-07-01T00:00:00Z,0
72,1994-08-01T00:00:00Z,0
72,1994-09-01T00:00:00Z,20.1
72,1994-10-01T00:00:00Z,46.5
72,1994-11-01T00:00:00Z,36
72,1994-12-01T00:00:00Z,8
72,1995-01-01T00:00:00Z,26.5
72,1995-02-01T00:00:00Z,12
72,1995-03-01T00:00:00Z,43
72,1995-04-01T00:00:00Z,16.5
72,1995-05-01T00:00:00Z,2
72,1995-10-01T00:00:00Z,5
72,1995-11-01T00:00:00Z,62.5
72,1995-12-01T00:00:00Z,169
72,1996-01-01T00:00:00Z,258
72,1996-02-01T00:00:00Z,152
72,1996-03-01T00:00:00Z,16
72,1996-04-01T00:00:00Z,38
72,1996-05-01T00:00:00Z,127
72,1996-06-01T00:00:00Z,25
72,1996-07-01T00:00:00Z,2
72,1996-08-01T00:00:00Z,0
72,1996-10-01T00:00:00Z,39.5
72,1996-11-01T00:00:00Z,93
72,1997-02-01T00:00:00Z,0
72,1997-03-01T00:00:00Z,3
72,1997-04-01T00:00:00Z,80
72,1997-05-01T00:00:00Z,68
72,1997-07-01T00:00:00Z,0
72,1997-08-01T00:00:00Z,11.1
72,1997-09-01T00:00:00Z,59.1
72,1997-10-01T00:00:00Z,16
72,1997-11-01T00:00:00Z,281
72,1997-12-01T00:00:00Z,115
72,1998-01-01T00:00:00Z,0
72,1998-02-01T00:00:00Z,71
72,1998-03-01T00:00:00Z,51
72,1998-04-01T00:00:00Z,54
72,1998-05-01T00:00:00Z,80
72,1998-06-01T00:00:00Z,35
72,1998-07-01T00:00:00Z,4
72,1998-08-01T00:00:00Z,0
72,1998-09-01T00:00:00Z,63.3
72,1998-10-01T00:00:00Z,0.6000000000000001
72,1998-11-01T00:00:00Z,5
72,1998-12-01T00:00:00Z,24.4
72,1999-01-01T00:00:00Z,56
72,1999-02-01T00:00:00Z,43
72,1999-06-01T00:00:00Z,5
72,1999-07-01T00:00:00Z,0
72,1999-08-01T00:00:00Z,0
72,1999-09-01T00:00:00Z,32
72,1999-11-01T00:00:00Z,37
72,1999-12-01T00:00:00Z,66
72,2000-01-01T00:00:00Z,10
72,2000-02-01T00:00:00Z,0
72,2000-03-01T00:00:00Z,14
72,2000-04-01T00:00:00Z,104
72,2000-05-01T00:00:00Z,97
72,2000-06-01T00:00:00Z,0
72,2000-07-01T00:00:00Z,0
72,2000-08-01T00:00:00Z,0
72,2000-09-01T00:00:00Z,40.6
72,2000-10-01T00:00:00Z,101
72,2000-11-01T00:00:00Z,109
72,2001-01-01T00:00:00Z,148
72,2001-02-01T00:00:00Z,33.5
72,2001-03-01T00:00:00Z,92
72,2001-04-01T00:00:00Z,15
72,2001-05-01T00:00:00Z,60
72,2001-06-01T00:00:00Z,0
72,2001-07-01T00:00:00Z,0
72,2001-08-01T00:00:00Z,1.1
72,2001-09-01T00:00:00Z,39
72,2001-10-01T00:00:00Z,89.10000000000001
72,2001-11-01T00:00:00Z,40
72,2001-12-01T00:00:00Z,60
72,2002-01-01T00:00:00Z,21.2
72,2002-02-01T00:00:00Z,3.4
72,2002-03-01T00:00:00Z,137.7
72,2002-04-01T00:00:00Z,132
72,2002-05-01T00:00:00Z,49
72,2002-06-01T00:00:00Z,0
72,2002-07-01T00:00:00Z,20
72,2002-08-01T00:00:00Z,1.1
72,2002-12-01T00:00:00Z,87.3
72,2003-01-01T00:00:00Z,71
72,2003-02-01T00:00:00Z,80
72,2003-03-01T00:00:00Z,22.4
72,2003-04-01T00:00:00Z,66.4
72,2003-05-01T00:00:00Z,64
72,2003-06-01T00:00:00Z,10
72,2003-07-01T00:00:00Z,0
72,2003-08-01T00:00:00Z,0
72,2003-09-01T00:00:00Z,0
72,2003-10-01T00:00:00Z,99
72,2003-11-01T00:00:00Z,107
72,2003-12-01T00:00:00Z,107
72,2004-01-01T00:00:00Z,0
72,2004-02-01T00:00:00Z,63
72,2004-03-01T00:00:00Z,93
77,1985-12-01T00:00:00Z,91
77,1989-01-01T00:00:00Z,22
77,1989-02-01T00:00:00Z,126
77,1989-03-01T00:00:00Z,47
77,1989-04-01T00:00:00Z,142
77,1989-09-01T00:00:00Z,63.2
77,1989-10-01T00:00:00Z,43
77,1989-11-01T00:00:00Z,98
77,1989-12-01T00:00:00Z,204
77,1992-01-01T00:00:00Z,16
77,1992-02-01T00:00:00Z,33
77,1992-03-01T00:00:00Z,15
77,1992-09-01T00:00:00Z,40
77,1992-10-01T00:00:00Z,183
77,1992-11-01T00:00:00Z,23
77,1992-12-01T00:00:00Z,57
77,1993-01-01T00:00:00Z,0
77,1993-02-01T00:00:00Z,35
77,1993-03-01T00:00:00Z,28
77,1993-04-01T00:00:00Z,78
77,1993-05-01T00:00:00Z,67
77,1993-06-01T00:00:00Z,0
77,1993-07-01T00:00:00Z,0
77,1993-08-01T00:00:00Z,0
77,1993-09-01T00:00:00Z,9
77,1993-10-01T00:00:00Z,135.5
77,1993-11-01T00:00:00Z,47.7
77,1993-12-01T00:00:00Z,0
77,1994-01-01T00:00:00Z,83.4
77,1994-02-01T00:00:00Z,67.5
77,1994-03-01T00:00:00Z,18
77,1994-04-01T00:00:00Z,44.9
77,1994-05-01T00:00:00Z,35.1
77,1994-06-01T00:00:00Z,0
77,1994-07-01T00:00:00Z,0
77,1994-08-01T00:00:00Z,0
77,1994-09-01T00:00:00Z,29.5
